datum,transaction,instrument,holder,location,measure,value,edate,year,month,day
"2016-07","ZT","K","AZ","II","BMF",753.2,20636,2016,7,1
"2016-07","ZT","K","AZ","II","BTF",159.2389,20636,2016,7,1
"2016-07","ZT","D","IZ","II","TT",58300.8,20636,2016,7,1
"2016-07","ZT","D","IZ","II","BMF",3525.8,20636,2016,7,1
"2016-07","ZT","D","IZ","II","BTF",60.476014,20636,2016,7,1
"2016-07","ZT","D","IZ","IA","TT",3503.5,20636,2016,7,1
"2016-07","ZT","D","IZ","IA","BMF",318.2,20636,2016,7,1
"2016-07","ZT","D","IZ","IA","BTF",90.823462,20636,2016,7,1
"2016-07","ZT","D","AZ","II","TT",1185.9,20636,2016,7,1
"2016-07","ZT","D","AZ","II","BMF",79.5,20636,2016,7,1
"2016-07","ZT","D","AZ","II","BTF",67.037693,20636,2016,7,1
"2016-07","ZT","EG","IZ","II","TT",782.8,20636,2016,7,1
"2016-07","ZT","EG","IZ","II","BMF",40.9,20636,2016,7,1
"2016-07","ZT","EG","IZ","II","BTF",52.248339,20636,2016,7,1
"2016-07","ZT","EG","IZ","IA","TT",1724.2,20636,2016,7,1
"2016-07","ZT","EG","IZ","IA","BMF",129.3,20636,2016,7,1
"2016-07","ZT","EG","IZ","IA","BTF",74.9913,20636,2016,7,1
"2016-07","PGT","K","IZ","II","TT",12701.7,20636,2016,7,1
"2016-07","PGT","K","IZ","II","BMF",1108.4,20636,2016,7,1
"2016-07","PGT","K","IZ","II","BTF",87.26391,20636,2016,7,1
"2016-07","PGT","K","IZ","IA","TT",7508.1,20636,2016,7,1
"2016-07","PGT","K","IZ","IA","BMF",948.1,20636,2016,7,1
"2016-07","PGT","K","IZ","IA","BTF",126.27695,20636,2016,7,1
"2016-07","PGT","K","AZ","II","TT",4298.3,20636,2016,7,1
"2016-07","PGT","K","AZ","II","BMF",647.5,20636,2016,7,1
"2016-07","PGT","K","AZ","II","BTF",150.64095,20636,2016,7,1
"2016-07","PGT","D","IZ","II","TT",57800,20636,2016,7,1
"2016-07","PGT","D","IZ","II","BMF",3496.3,20636,2016,7,1
"2016-07","PGT","D","IZ","II","BTF",60.489619,20636,2016,7,1
"2016-07","PGT","D","IZ","IA","TT",3502.1,20636,2016,7,1
"2016-07","PGT","D","IZ","IA","BMF",318,20636,2016,7,1
"2016-07","PGT","D","IZ","IA","BTF",90.802661,20636,2016,7,1
"2016-07","PGT","D","AZ","II","TT",1161.8,20636,2016,7,1
"2016-07","PGT","D","AZ","II","BMF",74.1,20636,2016,7,1
"2016-07","PGT","D","AZ","II","BTF",63.780341,20636,2016,7,1
"2016-07","PGT","EG","IZ","II","TT",566.7,20636,2016,7,1
"2016-07","PGT","EG","IZ","II","BMF",25.8,20636,2016,7,1
"2016-07","PGT","EG","IZ","II","BTF",45.526734,20636,2016,7,1
"2016-07","PGT","EG","IZ","IA","TT",571.7,20636,2016,7,1
"2016-07","PGT","EG","IZ","IA","BMF",50.2,20636,2016,7,1
"2016-07","PGT","EG","IZ","IA","BTF",87.808291,20636,2016,7,1
"2016-07","PGKL","K","IZ","II","TT",2757.3,20636,2016,7,1
"2016-07","PGKL","K","IZ","II","BMF",81.5,20636,2016,7,1
"2016-07","PGKL","K","IZ","II","BTF",29.557901,20636,2016,7,1
"2016-07","PGKL","K","AZ","II","TT",91,20636,2016,7,1
"2016-07","PGKL","K","AZ","II","BMF",2.8,20636,2016,7,1
"2016-07","PGKL","K","AZ","II","BTF",30.769231,20636,2016,7,1
"2016-07","PGKL","D","IZ","II","TT",1340.3,20636,2016,7,1
"2016-07","PGKL","D","IZ","II","BMF",30.9,20636,2016,7,1
"2016-07","PGKL","D","IZ","II","BTF",23.05454,20636,2016,7,1
"2016-07","PGKL","D","AZ","II","TT",27.9,20636,2016,7,1
"2016-07","PGKL","D","AZ","II","BMF",.6,20636,2016,7,1
"2016-07","PGKL","D","AZ","II","BTF",21.505376,20636,2016,7,1
"2016-07","PGKL","EG","IZ","II","TT",150.1,20636,2016,7,1
"2016-07","PGKL","EG","IZ","II","BMF",2.1,20636,2016,7,1
"2016-07","PGKL","EG","IZ","II","BTF",13.990673,20636,2016,7,1
"2016-07","DG","K","IZ","II","TT",3597.8,20636,2016,7,1
"2016-07","DG","K","IZ","II","BMF",386.9,20636,2016,7,1
"2016-07","DG","K","IZ","II","BTF",107.53794,20636,2016,7,1
"2016-07","DG","K","IZ","IA","TT",6040.6,20636,2016,7,1
"2016-07","DG","K","IZ","IA","BMF",660.3,20636,2016,7,1
"2016-07","DG","K","IZ","IA","BTF",109.31033,20636,2016,7,1
"2016-07","DG","K","AZ","II","TT",431.7,20636,2016,7,1
"2016-07","DG","K","AZ","II","BMF",105.7,20636,2016,7,1
"2016-07","DG","K","AZ","II","BTF",244.84596,20636,2016,7,1
"2016-07","DG","D","IZ","II","TT",500.8,20636,2016,7,1
"2016-07","DG","D","IZ","II","BMF",29.5,20636,2016,7,1
"2016-07","DG","D","IZ","II","BTF",58.905751,20636,2016,7,1
"2016-07","DG","D","IZ","IA","TT",1.4,20636,2016,7,1
"2016-07","DG","D","IZ","IA","BMF",.2,20636,2016,7,1
"2016-07","DG","D","IZ","IA","BTF",142.85714,20636,2016,7,1
"2016-07","DG","D","AZ","II","TT",24.1,20636,2016,7,1
"2016-07","DG","D","AZ","II","BMF",5.4,20636,2016,7,1
"2016-07","DG","D","AZ","II","BTF",224.06639,20636,2016,7,1
"2016-07","DG","EG","IZ","II","TT",216.1,20636,2016,7,1
"2016-07","DG","EG","IZ","II","BMF",15.1,20636,2016,7,1
"2016-07","DG","EG","IZ","II","BTF",69.875058,20636,2016,7,1
"2016-07","DG","EG","IZ","IA","TT",1152.5,20636,2016,7,1
"2016-07","DG","EG","IZ","IA","BMF",79.1,20636,2016,7,1
"2016-07","DG","EG","IZ","IA","BTF",68.633406,20636,2016,7,1
"2016-07","BT","K","IZ","II","TT",333.9,20636,2016,7,1
"2016-07","BT","K","IZ","II","BMF",89,20636,2016,7,1
"2016-07","BT","K","IZ","II","BTF",266.54687,20636,2016,7,1
"2016-07","BT","K","IZ","IA","TT",306.8,20636,2016,7,1
"2016-07","BT","K","IZ","IA","BMF",81.6,20636,2016,7,1
"2016-07","BT","K","IZ","IA","BTF",265.97132,20636,2016,7,1
"2016-07","BT","K","AZ","II","TT",416.7,20636,2016,7,1
"2016-07","BT","K","AZ","II","BMF",86.8,20636,2016,7,1
"2016-07","BT","K","AZ","II","BTF",208.30334,20636,2016,7,1
"2016-07","BT","D","IZ","II","TT",10575.7,20636,2016,7,1
"2016-07","BT","D","IZ","II","BMF",2417.4,20636,2016,7,1
"2016-07","BT","D","IZ","II","BTF",228.58061,20636,2016,7,1
"2016-07","BT","D","IZ","IA","TT",1533.9,20636,2016,7,1
"2016-07","BT","D","IZ","IA","BMF",385.5,20636,2016,7,1
"2016-07","BT","D","IZ","IA","BTF",251.32016,20636,2016,7,1
"2016-07","BT","D","AZ","II","TT",147.2,20636,2016,7,1
"2016-07","BT","D","AZ","II","BMF",29.3,20636,2016,7,1
"2016-07","BT","D","AZ","II","BTF",199.04891,20636,2016,7,1
"2016-07","BT","EG","IZ","II","TT",41.9,20636,2016,7,1
"2016-07","BT","EG","IZ","II","BMF",8.9,20636,2016,7,1
"2016-07","BT","EG","IZ","II","BTF",212.4105,20636,2016,7,1
"2016-07","BT","EG","IZ","IA","TT",172.5,20636,2016,7,1
"2016-07","BT","EG","IZ","IA","BMF",58.5,20636,2016,7,1
"2016-07","BT","EG","IZ","IA","BTF",339.13043,20636,2016,7,1
"2016-07","BE","D","IZ","II","TT",,20636,2016,7,1
"2016-07","BE","D","IZ","II","BMF",,20636,2016,7,1
"2016-08","ZT","K","IZ","II","TT",17372.2,20667,2016,8,1
"2016-08","ZT","K","IZ","II","BMF",1608.5,20667,2016,8,1
"2016-08","ZT","K","IZ","II","BTF",92.590461,20667,2016,8,1
"2016-08","ZT","K","IZ","IA","TT",13918.7,20667,2016,8,1
"2016-08","ZT","K","IZ","IA","BMF",1612.6,20667,2016,8,1
"2016-08","ZT","K","IZ","IA","BTF",115.85852,20667,2016,8,1
"2016-08","ZT","K","AZ","II","TT",5305.1,20667,2016,8,1
"2016-08","ZT","K","AZ","II","BMF",814.8,20667,2016,8,1
"2016-08","ZT","K","AZ","II","BTF",153.58806,20667,2016,8,1
"2016-08","ZT","D","IZ","II","TT",57408.5,20667,2016,8,1
"2016-08","ZT","D","IZ","II","BMF",3401.8,20667,2016,8,1
"2016-08","ZT","D","IZ","II","BTF",59.256034,20667,2016,8,1
"2016-08","ZT","D","IZ","IA","TT",3449.8,20667,2016,8,1
"2016-08","ZT","D","IZ","IA","BMF",314,20667,2016,8,1
"2016-08","ZT","D","IZ","IA","BTF",91.019769,20667,2016,8,1
"2016-08","ZT","D","AZ","II","TT",1406,20667,2016,8,1
"2016-08","ZT","D","AZ","II","BMF",95.4,20667,2016,8,1
"2016-08","ZT","D","AZ","II","BTF",67.852063,20667,2016,8,1
"2016-08","ZT","EG","IZ","II","TT",895.7,20667,2016,8,1
"2016-08","ZT","EG","IZ","II","BMF",47.4,20667,2016,8,1
"2016-08","ZT","EG","IZ","II","BTF",52.919504,20667,2016,8,1
"2016-08","ZT","EG","IZ","IA","TT",1874.7,20667,2016,8,1
"2016-08","ZT","EG","IZ","IA","BMF",130.6,20667,2016,8,1
"2016-08","ZT","EG","IZ","IA","BTF",69.66448,20667,2016,8,1
"2016-08","PGT","K","IZ","II","TT",13391.3,20667,2016,8,1
"2016-08","PGT","K","IZ","II","BMF",1185.8,20667,2016,8,1
"2016-08","PGT","K","IZ","II","BTF",88.550029,20667,2016,8,1
"2016-08","PGT","K","IZ","IA","TT",7299.1,20667,2016,8,1
"2016-08","PGT","K","IZ","IA","BMF",932.4,20667,2016,8,1
"2016-08","PGT","K","IZ","IA","BTF",127.74178,20667,2016,8,1
"2016-08","PGT","K","AZ","II","TT",4800.9,20667,2016,8,1
"2016-08","PGT","K","AZ","II","BMF",708.4,20667,2016,8,1
"2016-08","PGT","K","AZ","II","BTF",147.55567,20667,2016,8,1
"2016-08","PGT","D","IZ","II","TT",56881.4,20667,2016,8,1
"2016-08","PGT","D","IZ","II","BMF",3371.3,20667,2016,8,1
"2016-08","PGT","D","IZ","II","BTF",59.268935,20667,2016,8,1
"2016-08","PGT","D","IZ","IA","TT",3448.5,20667,2016,8,1
"2016-08","PGT","D","IZ","IA","BMF",313.8,20667,2016,8,1
"2016-08","PGT","D","IZ","IA","BTF",90.996085,20667,2016,8,1
"2016-08","PGT","D","AZ","II","TT",1382.2,20667,2016,8,1
"2016-08","PGT","D","AZ","II","BMF",90.9,20667,2016,8,1
"2016-08","PGT","D","AZ","II","BTF",65.764723,20667,2016,8,1
"2016-08","PGT","EG","IZ","II","TT",648.3,20667,2016,8,1
"2016-08","PGT","EG","IZ","II","BMF",30.6,20667,2016,8,1
"2016-08","PGT","EG","IZ","II","BTF",47.20037,20667,2016,8,1
"2016-08","PGT","EG","IZ","IA","TT",614.6,20667,2016,8,1
"2016-08","PGT","EG","IZ","IA","BMF",52.1,20667,2016,8,1
"2016-08","PGT","EG","IZ","IA","BTF",84.770582,20667,2016,8,1
"2016-08","PGKL","K","IZ","II","TT",3074.7,20667,2016,8,1
"2016-08","PGKL","K","IZ","II","BMF",92.1,20667,2016,8,1
"2016-08","PGKL","K","IZ","II","BTF",29.954142,20667,2016,8,1
"2016-08","PGKL","K","AZ","II","TT",103.4,20667,2016,8,1
"2016-08","PGKL","K","AZ","II","BMF",3.4,20667,2016,8,1
"2016-08","PGKL","K","AZ","II","BTF",32.882012,20667,2016,8,1
"2016-08","PGKL","D","IZ","II","TT",1644.3,20667,2016,8,1
"2016-08","PGKL","D","IZ","II","BMF",38.2,20667,2016,8,1
"2016-08","PGKL","D","IZ","II","BTF",23.23177,20667,2016,8,1
"2016-08","PGKL","D","AZ","II","TT",31.9,20667,2016,8,1
"2016-08","PGKL","D","AZ","II","BMF",.7,20667,2016,8,1
"2016-08","PGKL","D","AZ","II","BTF",21.943574,20667,2016,8,1
"2016-08","PGKL","EG","IZ","II","TT",184.6,20667,2016,8,1
"2016-08","PGKL","EG","IZ","II","BMF",2.6,20667,2016,8,1
"2016-08","PGKL","EG","IZ","II","BTF",14.084507,20667,2016,8,1
"2016-08","DG","K","IZ","II","TT",3980.9,20667,2016,8,1
"2016-08","DG","K","IZ","II","BMF",422.7,20667,2016,8,1
"2016-08","DG","K","IZ","II","BTF",106.18202,20667,2016,8,1
"2016-08","DG","K","IZ","IA","TT",6619.6,20667,2016,8,1
"2016-08","DG","K","IZ","IA","BMF",680.2,20667,2016,8,1
"2016-08","DG","K","IZ","IA","BTF",102.75545,20667,2016,8,1
"2016-08","DG","K","AZ","II","TT",504.2,20667,2016,8,1
"2016-08","DG","K","AZ","II","BMF",106.5,20667,2016,8,1
"2016-08","DG","K","AZ","II","BTF",211.2257,20667,2016,8,1
"2016-08","DG","D","IZ","II","TT",527.1,20667,2016,8,1
"2016-08","DG","D","IZ","II","BMF",30.4,20667,2016,8,1
"2016-08","DG","D","IZ","II","BTF",57.674066,20667,2016,8,1
"2016-08","DG","D","IZ","IA","TT",1.2,20667,2016,8,1
"2016-08","DG","D","IZ","IA","BMF",.2,20667,2016,8,1
"2016-08","DG","D","IZ","IA","BTF",166.66667,20667,2016,8,1
"2016-08","DG","D","AZ","II","TT",23.7,20667,2016,8,1
"2016-08","DG","D","AZ","II","BMF",4.6,20667,2016,8,1
"2016-08","DG","D","AZ","II","BTF",194.09283,20667,2016,8,1
"2016-08","DG","EG","IZ","II","TT",247.5,20667,2016,8,1
"2016-08","DG","EG","IZ","II","BMF",16.9,20667,2016,8,1
"2016-08","DG","EG","IZ","II","BTF",68.282828,20667,2016,8,1
"2016-08","DG","EG","IZ","IA","TT",1260.1,20667,2016,8,1
"2016-08","DG","EG","IZ","IA","BMF",78.5,20667,2016,8,1
"2016-08","DG","EG","IZ","IA","BTF",62.296643,20667,2016,8,1
"2016-08","BT","K","IZ","II","TT",354.2,20667,2016,8,1
"2016-08","BT","K","IZ","II","BMF",92.3,20667,2016,8,1
"2016-08","BT","K","IZ","II","BTF",260.58724,20667,2016,8,1
"2016-08","BT","K","IZ","IA","TT",325.9,20667,2016,8,1
"2016-08","BT","K","IZ","IA","BMF",83.8,20667,2016,8,1
"2016-08","BT","K","IZ","IA","BTF",257.13409,20667,2016,8,1
"2016-08","BT","K","AZ","II","TT",423.9,20667,2016,8,1
"2016-08","BT","K","AZ","II","BMF",92.8,20667,2016,8,1
"2016-08","BT","K","AZ","II","BTF",218.91956,20667,2016,8,1
"2016-08","BT","D","IZ","II","TT",10375.8,20667,2016,8,1
"2016-08","BT","D","IZ","II","BMF",2315,20667,2016,8,1
"2016-08","BT","D","IZ","II","BTF",223.11533,20667,2016,8,1
"2016-08","BT","D","IZ","IA","TT",1609.4,20667,2016,8,1
"2016-08","BT","D","IZ","IA","BMF",390.8,20667,2016,8,1
"2016-08","BT","D","IZ","IA","BTF",242.82341,20667,2016,8,1
"2016-08","BT","D","AZ","II","TT",165.5,20667,2016,8,1
"2016-08","BT","D","AZ","II","BMF",33.6,20667,2016,8,1
"2016-08","BT","D","AZ","II","BTF",203.02115,20667,2016,8,1
"2016-08","BT","EG","IZ","II","TT",47.7,20667,2016,8,1
"2016-08","BT","EG","IZ","II","BMF",10.3,20667,2016,8,1
"2016-08","BT","EG","IZ","II","BTF",215.93291,20667,2016,8,1
"2016-08","BT","EG","IZ","IA","TT",163.6,20667,2016,8,1
"2016-08","BT","EG","IZ","IA","BMF",54.1,20667,2016,8,1
"2016-08","BT","EG","IZ","IA","BTF",330.6846,20667,2016,8,1
"2016-08","BE","D","IZ","II","TT",,20667,2016,8,1
"2016-08","BE","D","IZ","II","BMF",,20667,2016,8,1
"2016-09","ZT","K","IZ","II","TT",17364.8,20698,2016,9,1
"2016-09","ZT","K","IZ","II","BMF",1603.4,20698,2016,9,1
"2016-09","ZT","K","IZ","II","BTF",92.33622,20698,2016,9,1
"2016-09","ZT","K","IZ","IA","TT",12127.5,20698,2016,9,1
"2016-09","ZT","K","IZ","IA","BMF",1464.5,20698,2016,9,1
"2016-09","ZT","K","IZ","IA","BTF",120.75861,20698,2016,9,1
"2016-09","ZT","K","AZ","II","TT",4647.1,20698,2016,9,1
"2016-09","ZT","K","AZ","II","BMF",687.8,20698,2016,9,1
"2016-09","ZT","K","AZ","II","BTF",148.00628,20698,2016,9,1
"2016-09","ZT","D","IZ","II","TT",58727.9,20698,2016,9,1
"2016-09","ZT","D","IZ","II","BMF",3413,20698,2016,9,1
"2016-09","ZT","D","IZ","II","BTF",58.115478,20698,2016,9,1
"2016-09","ZT","D","IZ","IA","TT",2635.9,20698,2016,9,1
"2016-09","ZT","D","IZ","IA","BMF",248.9,20698,2016,9,1
"2016-09","ZT","D","IZ","IA","BTF",94.426951,20698,2016,9,1
"2016-09","ZT","D","AZ","II","TT",995.8,20698,2016,9,1
"2016-09","ZT","D","AZ","II","BMF",68,20698,2016,9,1
"2016-09","ZT","D","AZ","II","BTF",68.286805,20698,2016,9,1
"2016-09","ZT","EG","IZ","II","TT",884.1,20698,2016,9,1
"2016-09","ZT","EG","IZ","II","BMF",44.4,20698,2016,9,1
"2016-09","ZT","EG","IZ","II","BTF",50.220563,20698,2016,9,1
"2016-09","ZT","EG","IZ","IA","TT",1728.6,20698,2016,9,1
"2016-09","ZT","EG","IZ","IA","BMF",116.7,20698,2016,9,1
"2016-09","ZT","EG","IZ","IA","BTF",67.511281,20698,2016,9,1
"2016-09","PGT","K","IZ","II","TT",13237.1,20698,2016,9,1
"2016-09","PGT","K","IZ","II","BMF",1146.7,20698,2016,9,1
"2016-09","PGT","K","IZ","II","BTF",86.627736,20698,2016,9,1
"2016-09","PGT","K","IZ","IA","TT",5578.8,20698,2016,9,1
"2016-09","PGT","K","IZ","IA","BMF",754.1,20698,2016,9,1
"2016-09","PGT","K","IZ","IA","BTF",135.17244,20698,2016,9,1
"2016-09","PGT","K","AZ","II","TT",4144.9,20698,2016,9,1
"2016-09","PGT","K","AZ","II","BMF",581,20698,2016,9,1
"2016-09","PGT","K","AZ","II","BTF",140.17226,20698,2016,9,1
"2016-09","PGT","D","IZ","II","TT",58178.9,20698,2016,9,1
"2016-09","PGT","D","IZ","II","BMF",3380.6,20698,2016,9,1
"2016-09","PGT","D","IZ","II","BTF",58.106977,20698,2016,9,1
"2016-09","PGT","D","IZ","IA","TT",2634.7,20698,2016,9,1
"2016-09","PGT","D","IZ","IA","BMF",248.7,20698,2016,9,1
"2016-09","PGT","D","IZ","IA","BTF",94.394049,20698,2016,9,1
"2016-09","PGT","D","AZ","II","TT",970.3,20698,2016,9,1
"2016-09","PGT","D","AZ","II","BMF",63.6,20698,2016,9,1
"2016-09","PGT","D","AZ","II","BTF",65.546738,20698,2016,9,1
"2016-09","PGT","EG","IZ","II","TT",639.1,20698,2016,9,1
"2016-09","PGT","EG","IZ","II","BMF",28,20698,2016,9,1
"2016-09","PGT","EG","IZ","II","BTF",43.81161,20698,2016,9,1
"2016-09","PGT","EG","IZ","IA","TT",477,20698,2016,9,1
"2016-09","PGT","EG","IZ","IA","BMF",42.1,20698,2016,9,1
"2016-09","PGT","EG","IZ","IA","BTF",88.259958,20698,2016,9,1
"2016-09","PGKL","K","IZ","II","TT",3193.1,20698,2016,9,1
"2016-09","PGKL","K","IZ","II","BMF",93,20698,2016,9,1
"2016-09","PGKL","K","IZ","II","BTF",29.125301,20698,2016,9,1
"2016-09","PGKL","K","AZ","II","TT",105.9,20698,2016,9,1
"2016-09","PGKL","K","AZ","II","BMF",3.2,20698,2016,9,1
"2016-09","PGKL","K","AZ","II","BTF",30.217186,20698,2016,9,1
"2016-09","PGKL","D","IZ","II","TT",1829,20698,2016,9,1
"2016-09","PGKL","D","IZ","II","BMF",38.9,20698,2016,9,1
"2016-09","PGKL","D","IZ","II","BTF",21.268453,20698,2016,9,1
"2016-09","PGKL","D","AZ","II","TT",25.6,20698,2016,9,1
"2016-09","PGKL","D","AZ","II","BMF",.5,20698,2016,9,1
"2016-09","PGKL","D","AZ","II","BTF",19.53125,20698,2016,9,1
"2016-09","PGKL","EG","IZ","II","TT",205,20698,2016,9,1
"2016-09","PGKL","EG","IZ","II","BMF",2.8,20698,2016,9,1
"2016-09","PGKL","EG","IZ","II","BTF",13.658537,20698,2016,9,1
"2016-09","DG","K","IZ","II","TT",4127.6,20698,2016,9,1
"2016-09","DG","K","IZ","II","BMF",456.6,20698,2016,9,1
"2016-09","DG","K","IZ","II","BTF",110.62118,20698,2016,9,1
"2016-09","DG","K","IZ","IA","TT",6548.7,20698,2016,9,1
"2016-09","DG","K","IZ","IA","BMF",710.3,20698,2016,9,1
"2016-09","DG","K","IZ","IA","BTF",108.46428,20698,2016,9,1
"2016-09","DG","K","AZ","II","TT",502.2,20698,2016,9,1
"2016-09","DG","K","AZ","II","BMF",106.8,20698,2016,9,1
"2016-09","DG","K","AZ","II","BTF",212.66428,20698,2016,9,1
"2016-09","DG","D","IZ","II","TT",549,20698,2016,9,1
"2016-09","DG","D","IZ","II","BMF",32.4,20698,2016,9,1
"2016-09","DG","D","IZ","II","BTF",59.016393,20698,2016,9,1
"2016-09","DG","D","IZ","IA","TT",1.2,20698,2016,9,1
"2016-09","DG","D","IZ","IA","BMF",.2,20698,2016,9,1
"2016-09","DG","D","IZ","IA","BTF",166.66667,20698,2016,9,1
"2016-09","DG","D","AZ","II","TT",25.5,20698,2016,9,1
"2016-09","DG","D","AZ","II","BMF",4.5,20698,2016,9,1
"2016-09","DG","D","AZ","II","BTF",176.47059,20698,2016,9,1
"2016-09","DG","EG","IZ","II","TT",245,20698,2016,9,1
"2016-09","DG","EG","IZ","II","BMF",16.5,20698,2016,9,1
"2016-09","DG","EG","IZ","II","BTF",67.346939,20698,2016,9,1
"2016-09","DG","EG","IZ","IA","TT",1251.6,20698,2016,9,1
"2016-09","DG","EG","IZ","IA","BMF",74.6,20698,2016,9,1
"2016-09","DG","EG","IZ","IA","BTF",59.603707,20698,2016,9,1
"2016-09","BT","K","IZ","II","TT",349.6,20698,2016,9,1
"2016-09","BT","K","IZ","II","BMF",90.3,20698,2016,9,1
"2016-09","BT","K","IZ","II","BTF",258.29519,20698,2016,9,1
"2016-09","BT","K","IZ","IA","TT",248.1,20698,2016,9,1
"2016-09","BT","K","IZ","IA","BMF",64.5,20698,2016,9,1
"2016-09","BT","K","IZ","IA","BTF",259.97582,20698,2016,9,1
"2016-09","BT","K","AZ","II","TT",358.6,20698,2016,9,1
"2016-09","BT","K","AZ","II","BMF",77,20698,2016,9,1
"2016-09","BT","K","AZ","II","BTF",214.72393,20698,2016,9,1
"2016-09","BT","D","IZ","II","TT",10660,20698,2016,9,1
"2016-09","BT","D","IZ","II","BMF",2350.9,20698,2016,9,1
"2016-09","BT","D","IZ","II","BTF",220.53471,20698,2016,9,1
"2016-09","BT","D","IZ","IA","TT",1490,20698,2016,9,1
"2016-09","BT","D","IZ","IA","BMF",364.6,20698,2016,9,1
"2016-09","BT","D","IZ","IA","BTF",244.69799,20698,2016,9,1
"2016-09","BT","D","AZ","II","TT",110.6,20698,2016,9,1
"2016-09","BT","D","AZ","II","BMF",21.8,20698,2016,9,1
"2016-09","BT","D","AZ","II","BTF",197.10669,20698,2016,9,1
"2016-09","BT","EG","IZ","II","TT",43.3,20698,2016,9,1
"2016-09","BT","EG","IZ","II","BMF",9.2,20698,2016,9,1
"2016-09","BT","EG","IZ","II","BTF",212.47113,20698,2016,9,1
"2016-09","BT","EG","IZ","IA","TT",133,20698,2016,9,1
"2016-09","BT","EG","IZ","IA","BMF",49.5,20698,2016,9,1
"2016-09","BT","EG","IZ","IA","BTF",372.18045,20698,2016,9,1
"2016-09","BE","D","IZ","II","TT",,20698,2016,9,1
"2016-09","BE","D","IZ","II","BMF",,20698,2016,9,1
"2016-10","ZT","K","IZ","II","TT",18087.7,20728,2016,10,1
"2016-10","ZT","K","IZ","II","BMF",1699.3,20728,2016,10,1
"2016-10","ZT","K","IZ","II","BTF",93.947821,20728,2016,10,1
"2016-10","ZT","K","IZ","IA","TT",13344.3,20728,2016,10,1
"2016-10","ZT","K","IZ","IA","BMF",1613.6,20728,2016,10,1
"2016-10","ZT","K","IZ","IA","BTF",120.92054,20728,2016,10,1
"2016-10","ZT","K","AZ","II","TT",4172.4,20728,2016,10,1
"2016-10","ZT","K","AZ","II","BMF",615.1,20728,2016,10,1
"2016-10","ZT","K","AZ","II","BTF",147.42115,20728,2016,10,1
"2016-10","ZT","D","IZ","II","TT",60090.5,20728,2016,10,1
"2016-10","ZT","D","IZ","II","BMF",3618.1,20728,2016,10,1
"2016-10","ZT","D","IZ","II","BTF",60.210849,20728,2016,10,1
"2016-10","ZT","D","IZ","IA","TT",3137.9,20728,2016,10,1
"2016-10","ZT","D","IZ","IA","BMF",303.7,20728,2016,10,1
"2016-10","ZT","D","IZ","IA","BTF",96.784474,20728,2016,10,1
"2016-10","ZT","D","AZ","II","TT",935.2,20728,2016,10,1
"2016-10","ZT","D","AZ","II","BMF",62.6,20728,2016,10,1
"2016-10","ZT","D","AZ","II","BTF",66.937553,20728,2016,10,1
"2016-10","ZT","EG","IZ","II","TT",904,20728,2016,10,1
"2016-10","ZT","EG","IZ","II","BMF",44.5,20728,2016,10,1
"2016-10","ZT","EG","IZ","II","BTF",49.225664,20728,2016,10,1
"2016-10","ZT","EG","IZ","IA","TT",1880.9,20728,2016,10,1
"2016-10","ZT","EG","IZ","IA","BMF",121.1,20728,2016,10,1
"2016-10","ZT","EG","IZ","IA","BTF",64.384071,20728,2016,10,1
"2016-10","PGT","K","IZ","II","TT",13741.1,20728,2016,10,1
"2016-10","PGT","K","IZ","II","BMF",1236.9,20728,2016,10,1
"2016-10","PGT","K","IZ","II","BTF",90.014628,20728,2016,10,1
"2016-10","PGT","K","IZ","IA","TT",6386.4,20728,2016,10,1
"2016-10","PGT","K","IZ","IA","BMF",893.8,20728,2016,10,1
"2016-10","PGT","K","IZ","IA","BTF",139.95365,20728,2016,10,1
"2016-10","PGT","K","AZ","II","TT",3682.9,20728,2016,10,1
"2016-10","PGT","K","AZ","II","BMF",519.3,20728,2016,10,1
"2016-10","PGT","K","AZ","II","BTF",141.00301,20728,2016,10,1
"2016-10","PGT","D","IZ","II","TT",59499.3,20728,2016,10,1
"2016-10","PGT","D","IZ","II","BMF",3582.5,20728,2016,10,1
"2016-10","PGT","D","IZ","II","BTF",60.210792,20728,2016,10,1
"2016-10","PGT","D","IZ","IA","TT",3136.4,20728,2016,10,1
"2016-10","PGT","D","IZ","IA","BMF",303.4,20728,2016,10,1
"2016-10","PGT","D","IZ","IA","BTF",96.73511,20728,2016,10,1
"2016-10","PGT","D","AZ","II","TT",909.8,20728,2016,10,1
"2016-10","PGT","D","AZ","II","BMF",58.2,20728,2016,10,1
"2016-10","PGT","D","AZ","II","BTF",63.970103,20728,2016,10,1
"2016-10","PGT","EG","IZ","II","TT",641.2,20728,2016,10,1
"2016-10","PGT","EG","IZ","II","BMF",27.5,20728,2016,10,1
"2016-10","PGT","EG","IZ","II","BTF",42.888334,20728,2016,10,1
"2016-10","PGT","EG","IZ","IA","TT",509.7,20728,2016,10,1
"2016-10","PGT","EG","IZ","IA","BMF",44.3,20728,2016,10,1
"2016-10","PGT","EG","IZ","IA","BTF",86.913871,20728,2016,10,1
"2016-10","PGKL","K","IZ","II","TT",3368.9,20728,2016,10,1
"2016-10","PGKL","K","IZ","II","BMF",105.6,20728,2016,10,1
"2016-10","PGKL","K","IZ","II","BTF",31.345543,20728,2016,10,1
"2016-10","PGKL","K","AZ","II","TT",109.5,20728,2016,10,1
