datum,transaction,instrument,holder,location,measure,value,edate,year,month,day
"2005-04","ZT","K","IZ","II","BMF",942.1,16527,2005,4,1
"2005-04","ZT","K","IZ","IA","BMF",746.6,16527,2005,4,1
"2005-04","ZT","K","AZ","II","BMF",331.2,16527,2005,4,1
"2005-04","ZT","D","IZ","II","BMF",1758.2,16527,2005,4,1
"2005-04","ZT","D","IZ","IA","BMF",31.6,16527,2005,4,1
"2005-04","ZT","D","AZ","II","BMF",21.4,16527,2005,4,1
"2005-04","BT","K","IZ","II","BMF",70.8,16527,2005,4,1
"2005-04","BT","K","IZ","IA","BMF",57.1,16527,2005,4,1
"2005-04","BT","K","AZ","II","BMF",43,16527,2005,4,1
"2005-04","BT","D","IZ","II","BMF",1870.5,16527,2005,4,1
"2005-04","BT","D","IZ","IA","BMF",154.6,16527,2005,4,1
"2005-04","BT","D","AZ","II","BMF",43.1,16527,2005,4,1
"2005-05","ZT","K","IZ","II","BMF",944.4,16557,2005,5,1
"2005-05","ZT","K","IZ","IA","BMF",876.5,16557,2005,5,1
"2005-05","ZT","K","AZ","II","BMF",289.9,16557,2005,5,1
"2005-05","ZT","D","IZ","II","BMF",1784.4,16557,2005,5,1
"2005-05","ZT","D","IZ","IA","BMF",38.7,16557,2005,5,1
"2005-05","ZT","D","AZ","II","BMF",20.3,16557,2005,5,1
"2005-05","BT","K","IZ","II","BMF",74.2,16557,2005,5,1
"2005-05","BT","K","IZ","IA","BMF",66.9,16557,2005,5,1
"2005-05","BT","K","AZ","II","BMF",41,16557,2005,5,1
"2005-05","BT","D","IZ","II","BMF",1906.5,16557,2005,5,1
"2005-05","BT","D","IZ","IA","BMF",185.9,16557,2005,5,1
"2005-05","BT","D","AZ","II","BMF",46.8,16557,2005,5,1
"2005-06","ZT","K","IZ","II","BMF",931.3,16588,2005,6,1
"2005-06","ZT","K","IZ","IA","BMF",792.8,16588,2005,6,1
"2005-06","ZT","K","AZ","II","BMF",336.6,16588,2005,6,1
"2005-06","ZT","D","IZ","II","BMF",1754.7,16588,2005,6,1
"2005-06","ZT","D","IZ","IA","BMF",31,16588,2005,6,1
"2005-06","ZT","D","AZ","II","BMF",20.4,16588,2005,6,1
"2005-06","BT","K","IZ","II","BMF",73.8,16588,2005,6,1
"2005-06","BT","K","IZ","IA","BMF",62.4,16588,2005,6,1
"2005-06","BT","K","AZ","II","BMF",46.7,16588,2005,6,1
"2005-06","BT","D","IZ","II","BMF",1902.2,16588,2005,6,1
"2005-06","BT","D","IZ","IA","BMF",169.5,16588,2005,6,1
"2005-06","BT","D","AZ","II","BMF",52.2,16588,2005,6,1
"2005-07","ZT","K","IZ","II","BMF",894,16618,2005,7,1
"2005-07","ZT","K","IZ","IA","BMF",853.4,16618,2005,7,1
"2005-07","ZT","K","AZ","II","BMF",354.1,16618,2005,7,1
"2005-07","ZT","D","IZ","II","BMF",1689.6,16618,2005,7,1
"2005-07","ZT","D","IZ","IA","BMF",42,16618,2005,7,1
"2005-07","ZT","D","AZ","II","BMF",29.1,16618,2005,7,1
"2005-07","BT","K","IZ","II","BMF",73.8,16618,2005,7,1
"2005-07","BT","K","IZ","IA","BMF",76.4,16618,2005,7,1
"2005-07","BT","K","AZ","II","BMF",58.8,16618,2005,7,1
"2005-07","BT","D","IZ","II","BMF",1928.5,16618,2005,7,1
"2005-07","BT","D","IZ","IA","BMF",278.2,16618,2005,7,1
"2005-07","BT","D","AZ","II","BMF",78.6,16618,2005,7,1
"2005-08","ZT","K","IZ","II","BMF",962.1,16649,2005,8,1
"2005-08","ZT","K","IZ","IA","BMF",932.9,16649,2005,8,1
"2005-08","ZT","K","AZ","II","BMF",448.9,16649,2005,8,1
"2005-08","ZT","D","IZ","II","BMF",1722.7,16649,2005,8,1
"2005-08","ZT","D","IZ","IA","BMF",46,16649,2005,8,1
"2005-08","ZT","D","AZ","II","BMF",39.8,16649,2005,8,1
"2005-08","BT","K","IZ","II","BMF",76.8,16649,2005,8,1
"2005-08","BT","K","IZ","IA","BMF",88.9,16649,2005,8,1
"2005-08","BT","K","AZ","II","BMF",66.9,16649,2005,8,1
"2005-08","BT","D","IZ","II","BMF",1894.7,16649,2005,8,1
"2005-08","BT","D","IZ","IA","BMF",274.4,16649,2005,8,1
"2005-08","BT","D","AZ","II","BMF",96.7,16649,2005,8,1
"2005-09","ZT","K","IZ","II","BMF",956.7,16680,2005,9,1
"2005-09","ZT","K","IZ","IA","BMF",861.1,16680,2005,9,1
"2005-09","ZT","K","AZ","II","BMF",336.9,16680,2005,9,1
"2005-09","ZT","D","IZ","II","BMF",1685.1,16680,2005,9,1
"2005-09","ZT","D","IZ","IA","BMF",36.2,16680,2005,9,1
"2005-09","ZT","D","AZ","II","BMF",27.3,16680,2005,9,1
"2005-09","BT","K","IZ","II","BMF",73.3,16680,2005,9,1
"2005-09","BT","K","IZ","IA","BMF",67.7,16680,2005,9,1
"2005-09","BT","K","AZ","II","BMF",49,16680,2005,9,1
"2005-09","BT","D","IZ","II","BMF",1881.5,16680,2005,9,1
"2005-09","BT","D","IZ","IA","BMF",193.2,16680,2005,9,1
"2005-09","BT","D","AZ","II","BMF",55.6,16680,2005,9,1
"2005-10","ZT","K","IZ","II","BMF",1003.8,16710,2005,10,1
"2005-10","ZT","K","IZ","IA","BMF",940.6,16710,2005,10,1
"2005-10","ZT","K","AZ","II","BMF",315,16710,2005,10,1
"2005-10","ZT","D","IZ","II","BMF",1819.1,16710,2005,10,1
"2005-10","ZT","D","IZ","IA","BMF",43.7,16710,2005,10,1
"2005-10","ZT","D","AZ","II","BMF",23.9,16710,2005,10,1
"2005-10","BT","K","IZ","II","BMF",73.7,16710,2005,10,1
"2005-10","BT","K","IZ","IA","BMF",71.6,16710,2005,10,1
"2005-10","BT","K","AZ","II","BMF",44.3,16710,2005,10,1
"2005-10","BT","D","IZ","II","BMF",1948,16710,2005,10,1
"2005-10","BT","D","IZ","IA","BMF",213,16710,2005,10,1
"2005-10","BT","D","AZ","II","BMF",47.3,16710,2005,10,1
"2005-11","ZT","K","IZ","II","BMF",1048,16741,2005,11,1
"2005-11","ZT","K","IZ","IA","BMF",787.7,16741,2005,11,1
"2005-11","ZT","K","AZ","II","BMF",284,16741,2005,11,1
"2005-11","ZT","D","IZ","II","BMF",1881.5,16741,2005,11,1
"2005-11","ZT","D","IZ","IA","BMF",32.4,16741,2005,11,1
"2005-11","ZT","D","AZ","II","BMF",17,16741,2005,11,1
"2005-11","BT","K","IZ","II","BMF",73.7,16741,2005,11,1
"2005-11","BT","K","IZ","IA","BMF",60.2,16741,2005,11,1
"2005-11","BT","K","AZ","II","BMF",40,16741,2005,11,1
"2005-11","BT","D","IZ","II","BMF",1903.5,16741,2005,11,1
"2005-11","BT","D","IZ","IA","BMF",146.7,16741,2005,11,1
"2005-11","BT","D","AZ","II","BMF",35.6,16741,2005,11,1
"2005-12","ZT","K","IZ","II","BMF",1157.9,16771,2005,12,1
"2005-12","ZT","K","IZ","IA","BMF",769.3,16771,2005,12,1
"2005-12","ZT","K","AZ","II","BMF",363.6,16771,2005,12,1
"2005-12","ZT","D","IZ","II","BMF",2398.6,16771,2005,12,1
"2005-12","ZT","D","IZ","IA","BMF",38.6,16771,2005,12,1
"2005-12","ZT","D","AZ","II","BMF",30.3,16771,2005,12,1
"2005-12","BT","K","IZ","II","BMF",71.4,16771,2005,12,1
"2005-12","BT","K","IZ","IA","BMF",63.5,16771,2005,12,1
"2005-12","BT","K","AZ","II","BMF",52.1,16771,2005,12,1
"2005-12","BT","D","IZ","II","BMF",2179.5,16771,2005,12,1
"2005-12","BT","D","IZ","IA","BMF",162.3,16771,2005,12,1
"2005-12","BT","D","AZ","II","BMF",62.4,16771,2005,12,1
"2006-01","ZT","K","IZ","II","BMF",981.4,16802,2006,1,1
"2006-01","ZT","K","IZ","IA","BMF",754.1,16802,2006,1,1
"2006-01","ZT","K","AZ","II","BMF",436.8,16802,2006,1,1
"2006-01","ZT","D","IZ","II","BMF",1784.5,16802,2006,1,1
"2006-01","ZT","D","IZ","IA","BMF",33.1,16802,2006,1,1
"2006-01","ZT","D","AZ","II","BMF",35.9,16802,2006,1,1
"2006-01","BT","K","IZ","II","BMF",66.2,16802,2006,1,1
"2006-01","BT","K","IZ","IA","BMF",64.2,16802,2006,1,1
"2006-01","BT","K","AZ","II","BMF",53.1,16802,2006,1,1
"2006-01","BT","D","IZ","II","BMF",1718.1,16802,2006,1,1
"2006-01","BT","D","IZ","IA","BMF",150.5,16802,2006,1,1
"2006-01","BT","D","AZ","II","BMF",67.7,16802,2006,1,1
"2006-02","ZT","K","IZ","II","BMF",906.7,16833,2006,2,1
"2006-02","ZT","K","IZ","IA","BMF",699.2,16833,2006,2,1
"2006-02","ZT","K","AZ","II","BMF",437.6,16833,2006,2,1
"2006-02","ZT","D","IZ","II","BMF",1596,16833,2006,2,1
"2006-02","ZT","D","IZ","IA","BMF",31.4,16833,2006,2,1
"2006-02","ZT","D","AZ","II","BMF",35.5,16833,2006,2,1
"2006-02","BT","K","IZ","II","BMF",64.9,16833,2006,2,1
"2006-02","BT","K","IZ","IA","BMF",57.4,16833,2006,2,1
"2006-02","BT","K","AZ","II","BMF",57.5,16833,2006,2,1
"2006-02","BT","D","IZ","II","BMF",1716.3,16833,2006,2,1
"2006-02","BT","D","IZ","IA","BMF",135.2,16833,2006,2,1
"2006-02","BT","D","AZ","II","BMF",69.6,16833,2006,2,1
"2006-03","ZT","K","IZ","II","BMF",1055.8,16861,2006,3,1
"2006-03","ZT","K","IZ","IA","BMF",821.1,16861,2006,3,1
"2006-03","ZT","K","AZ","II","BMF",490.7,16861,2006,3,1
"2006-03","ZT","D","IZ","II","BMF",1835,16861,2006,3,1
"2006-03","ZT","D","IZ","IA","BMF",34.8,16861,2006,3,1
"2006-03","ZT","D","AZ","II","BMF",39.5,16861,2006,3,1
"2006-03","BT","K","IZ","II","BMF",72.4,16861,2006,3,1
"2006-03","BT","K","IZ","IA","BMF",63.6,16861,2006,3,1
"2006-03","BT","K","AZ","II","BMF",59.5,16861,2006,3,1
"2006-03","BT","D","IZ","II","BMF",1926.5,16861,2006,3,1
"2006-03","BT","D","IZ","IA","BMF",150.9,16861,2006,3,1
"2006-03","BT","D","AZ","II","BMF",73.9,16861,2006,3,1
"2006-04","ZT","K","IZ","II","BMF",939.4,16892,2006,4,1
"2006-04","ZT","K","IZ","IA","BMF",869.7,16892,2006,4,1
"2006-04","ZT","K","AZ","II","BMF",392.2,16892,2006,4,1
"2006-04","ZT","D","IZ","II","BMF",1864.4,16892,2006,4,1
"2006-04","ZT","D","IZ","IA","BMF",44.1,16892,2006,4,1
"2006-04","ZT","D","AZ","II","BMF",34.4,16892,2006,4,1
"2006-04","BT","K","IZ","II","BMF",63.1,16892,2006,4,1
"2006-04","BT","K","IZ","IA","BMF",64.3,16892,2006,4,1
"2006-04","BT","K","AZ","II","BMF",50.5,16892,2006,4,1
"2006-04","BT","D","IZ","II","BMF",1845.5,16892,2006,4,1
"2006-04","BT","D","IZ","IA","BMF",186.6,16892,2006,4,1
"2006-04","BT","D","AZ","II","BMF",59.4,16892,2006,4,1
"2006-05","ZT","K","IZ","II","BMF",1071.4,16922,2006,5,1
"2006-05","ZT","K","IZ","IA","BMF",972.2,16922,2006,5,1
"2006-05","ZT","K","AZ","II","BMF",382.2,16922,2006,5,1
"2006-05","ZT","D","IZ","II","BMF",1990.1,16922,2006,5,1
"2006-05","ZT","D","IZ","IA","BMF",47,16922,2006,5,1
"2006-05","ZT","D","AZ","II","BMF",23,16922,2006,5,1
"2006-05","BT","K","IZ","II","BMF",74.5,16922,2006,5,1
"2006-05","BT","K","IZ","IA","BMF",70.6,16922,2006,5,1
"2006-05","BT","K","AZ","II","BMF",50.3,16922,2006,5,1
"2006-05","BT","D","IZ","II","BMF",1973.2,16922,2006,5,1
"2006-05","BT","D","IZ","IA","BMF",196.9,16922,2006,5,1
"2006-05","BT","D","AZ","II","BMF",48.1,16922,2006,5,1
"2006-06","ZT","K","IZ","II","BMF",945,16953,2006,6,1
"2006-06","ZT","K","IZ","IA","BMF",868.1,16953,2006,6,1
"2006-06","ZT","K","AZ","II","BMF",399.4,16953,2006,6,1
"2006-06","ZT","D","IZ","II","BMF",1902.7,16953,2006,6,1
"2006-06","ZT","D","IZ","IA","BMF",42,16953,2006,6,1
"2006-06","ZT","D","AZ","II","BMF",26.6,16953,2006,6,1
"2006-06","BT","K","IZ","II","BMF",70.3,16953,2006,6,1
"2006-06","BT","K","IZ","IA","BMF",66.8,16953,2006,6,1
"2006-06","BT","K","AZ","II","BMF",55.8,16953,2006,6,1
"2006-06","BT","D","IZ","II","BMF",1914.2,16953,2006,6,1
"2006-06","BT","D","IZ","IA","BMF",193.4,16953,2006,6,1
"2006-06","BT","D","AZ","II","BMF",58.7,16953,2006,6,1
"2006-07","ZT","K","IZ","II","BMF",938.4,16983,2006,7,1
"2006-07","ZT","K","IZ","IA","BMF",983.1,16983,2006,7,1
"2006-07","ZT","K","AZ","II","BMF",441.3,16983,2006,7,1
"2006-07","ZT","D","IZ","II","BMF",1957.8,16983,2006,7,1
"2006-07","ZT","D","IZ","IA","BMF",54.5,16983,2006,7,1
"2006-07","ZT","D","AZ","II","BMF",35.1,16983,2006,7,1
"2006-07","BT","K","IZ","II","BMF",72.9,16983,2006,7,1
"2006-07","BT","K","IZ","IA","BMF",87.6,16983,2006,7,1
"2006-07","BT","K","AZ","II","BMF",70,16983,2006,7,1
"2006-07","BT","D","IZ","II","BMF",1964.4,16983,2006,7,1
"2006-07","BT","D","IZ","IA","BMF",298.5,16983,2006,7,1
"2006-07","BT","D","AZ","II","BMF",87.7,16983,2006,7,1
"2006-08","ZT","K","IZ","II","BMF",1011.5,17014,2006,8,1
"2006-08","ZT","K","IZ","IA","BMF",980.5,17014,2006,8,1
"2006-08","ZT","K","AZ","II","BMF",484.6,17014,2006,8,1
"2006-08","ZT","D","IZ","II","BMF",1898.5,17014,2006,8,1
"2006-08","ZT","D","IZ","IA","BMF",57.7,17014,2006,8,1
"2006-08","ZT","D","AZ","II","BMF",41.6,17014,2006,8,1
"2006-08","BT","K","IZ","II","BMF",72.6,17014,2006,8,1
"2006-08","BT","K","IZ","IA","BMF",86.3,17014,2006,8,1
"2006-08","BT","K","AZ","II","BMF",72.6,17014,2006,8,1
"2006-08","BT","D","IZ","II","BMF",1878.1,17014,2006,8,1
"2006-08","BT","D","IZ","IA","BMF",295.8,17014,2006,8,1
"2006-08","BT","D","AZ","II","BMF",95,17014,2006,8,1
"2006-09","ZT","K","IZ","II","BMF",982.6,17045,2006,9,1
"2006-09","ZT","K","IZ","IA","BMF",925.9,17045,2006,9,1
"2006-09","ZT","K","AZ","II","BMF",405.1,17045,2006,9,1
"2006-09","ZT","D","IZ","II","BMF",1842.4,17045,2006,9,1
"2006-09","ZT","D","IZ","IA","BMF",46,17045,2006,9,1
"2006-09","ZT","D","AZ","II","BMF",30,17045,2006,9,1
"2006-09","BT","K","IZ","II","BMF",68,17045,2006,9,1
"2006-09","BT","K","IZ","IA","BMF",68.6,17045,2006,9,1
"2006-09","BT","K","AZ","II","BMF",55.9,17045,2006,9,1
"2006-09","BT","D","IZ","II","BMF",1903.5,17045,2006,9,1
"2006-09","BT","D","IZ","IA","BMF",211.7,17045,2006,9,1
"2006-09","BT","D","AZ","II","BMF",62.4,17045,2006,9,1
"2006-10","ZT","K","IZ","II","BMF",1112.5,17075,2006,10,1
"2006-10","ZT","K","IZ","IA","BMF",1070.8,17075,2006,10,1
"2006-10","ZT","K","AZ","II","BMF",357.6,17075,2006,10,1
"2006-10","ZT","D","IZ","II","BMF",1951,17075,2006,10,1
"2006-10","ZT","D","IZ","IA","BMF",57.3,17075,2006,10,1
"2006-10","ZT","D","AZ","II","BMF",25,17075,2006,10,1
"2006-10","BT","K","IZ","II","BMF",75.8,17075,2006,10,1
"2006-10","BT","K","IZ","IA","BMF",77,17075,2006,10,1
"2006-10","BT","K","AZ","II","BMF",50.6,17075,2006,10,1
"2006-10","BT","D","IZ","II","BMF",1947.3,17075,2006,10,1
"2006-10","BT","D","IZ","IA","BMF",239.1,17075,2006,10,1
"2006-10","BT","D","AZ","II","BMF",50.8,17075,2006,10,1
"2006-11","ZT","K","IZ","II","BMF",1085.3,17106,2006,11,1
"2006-11","ZT","K","IZ","IA","BMF",864.3,17106,2006,11,1
"2006-11","ZT","K","AZ","II","BMF",320.1,17106,2006,11,1
"2006-11","ZT","D","IZ","II","BMF",2006,17106,2006,11,1
"2006-11","ZT","D","IZ","IA","BMF",40.8,17106,2006,11,1
"2006-11","ZT","D","AZ","II","BMF",19.3,17106,2006,11,1
"2006-11","BT","K","IZ","II","BMF",71.5,17106,2006,11,1
"2006-11","BT","K","IZ","IA","BMF",62.8,17106,2006,11,1
"2006-11","BT","K","AZ","II","BMF",46.9,17106,2006,11,1
"2006-11","BT","D","IZ","II","BMF",1931.5,17106,2006,11,1
"2006-11","BT","D","IZ","IA","BMF",162.8,17106,2006,11,1
"2006-11","BT","D","AZ","II","BMF",39.2,17106,2006,11,1
"2006-12","ZT","K","IZ","II","BMF",1225.4,17136,2006,12,1
"2006-12","ZT","K","IZ","IA","BMF",829.8,17136,2006,12,1
"2006-12","ZT","K","AZ","II","BMF",409.8,17136,2006,12,1
"2006-12","ZT","D","IZ","II","BMF",2440.2,17136,2006,12,1
"2006-12","ZT","D","IZ","IA","BMF",49.7,17136,2006,12,1
"2006-12","ZT","D","AZ","II","BMF",32.6,17136,2006,12,1
"2006-12","BT","K","IZ","II","BMF",70.6,17136,2006,12,1
"2006-12","BT","K","IZ","IA","BMF",65.1,17136,2006,12,1
"2006-12","BT","K","AZ","II","BMF",60.4,17136,2006,12,1
"2006-12","BT","D","IZ","II","BMF",2181.4,17136,2006,12,1
"2006-12","BT","D","IZ","IA","BMF",180.8,17136,2006,12,1
"2006-12","BT","D","AZ","II","BMF",65.3,17136,2006,12,1
"2007-01","ZT","K","IZ","II","BMF",1119.9,17167,2007,1,1
"2007-01","ZT","K","IZ","IA","BMF",883.6,17167,2007,1,1
"2007-01","ZT","K","AZ","II","BMF",495.5,17167,2007,1,1
"2007-01","ZT","D","IZ","II","BMF",1910.1,17167,2007,1,1
"2007-01","ZT","D","IZ","IA","BMF",45.4,17167,2007,1,1
"2007-01","ZT","D","AZ","II","BMF",38.9,17167,2007,1,1
"2007-01","BT","K","IZ","II","BMF",69,17167,2007,1,1
"2007-01","BT","K","IZ","IA","BMF",72,17167,2007,1,1
"2007-01","BT","K","AZ","II","BMF",60.7,17167,2007,1,1
"2007-01","BT","D","IZ","II","BMF",1721.1,17167,2007,1,1
"2007-01","BT","D","IZ","IA","BMF",186.2,17167,2007,1,1
"2007-01","BT","D","AZ","II","BMF",69.5,17167,2007,1,1
"2007-02","ZT","K","IZ","II","BMF",1022.4,17198,2007,2,1
"2007-02","ZT","K","IZ","IA","BMF",794.3,17198,2007,2,1
"2007-02","ZT","K","AZ","II","BMF",500.1,17198,2007,2,1
"2007-02","ZT","D","IZ","II","BMF",1688.9,17198,2007,2,1
"2007-02","ZT","D","IZ","IA","BMF",41.1,17198,2007,2,1
"2007-02","ZT","D","AZ","II","BMF",40.1,17198,2007,2,1
"2007-02","BT","K","IZ","II","BMF",65.7,17198,2007,2,1
"2007-02","BT","K","IZ","IA","BMF",60.4,17198,2007,2,1
"2007-02","BT","K","AZ","II","BMF",62.5,17198,2007,2,1
"2007-02","BT","D","IZ","II","BMF",1712.6,17198,2007,2,1
"2007-02","BT","D","IZ","IA","BMF",155.4,17198,2007,2,1
"2007-02","BT","D","AZ","II","BMF",69.8,17198,2007,2,1
"2007-03","ZT","K","IZ","II","BMF",1151.4,17226,2007,3,1
"2007-03","ZT","K","IZ","IA","BMF",911.7,17226,2007,3,1
"2007-03","ZT","K","AZ","II","BMF",539.3,17226,2007,3,1
"2007-03","ZT","D","IZ","II","BMF",1995.9,17226,2007,3,1
"2007-03","ZT","D","IZ","IA","BMF",45.6,17226,2007,3,1
"2007-03","ZT","D","AZ","II","BMF",44.4,17226,2007,3,1
"2007-03","BT","K","IZ","II","BMF",71.9,17226,2007,3,1
"2007-03","BT","K","IZ","IA","BMF",64.7,17226,2007,3,1
"2007-03","BT","K","AZ","II","BMF",70.5,17226,2007,3,1
"2007-03","BT","D","IZ","II","BMF",1946.7,17226,2007,3,1
"2007-03","BT","D","IZ","IA","BMF",167.3,17226,2007,3,1
"2007-03","BT","D","AZ","II","BMF",79.3,17226,2007,3,1
"2007-04","ZT","K","IZ","II","BMF",1141.7,17257,2007,4,1
"2007-04","ZT","K","IZ","IA","BMF",1019.7,17257,2007,4,1
"2007-04","ZT","K","AZ","II","BMF",469.9,17257,2007,4,1
"2007-04","ZT","D","IZ","II","BMF",2095.6,17257,2007,4,1
"2007-04","ZT","D","IZ","IA","BMF",60.6,17257,2007,4,1
"2007-04","ZT","D","AZ","II","BMF",37.5,17257,2007,4,1
"2007-04","BT","K","IZ","II","BMF",72.1,17257,2007,4,1
"2007-04","BT","K","IZ","IA","BMF",74.9,17257,2007,4,1
"2007-04","BT","K","AZ","II","BMF",59,17257,2007,4,1
"2007-04","BT","D","IZ","II","BMF",1849.2,17257,2007,4,1
"2007-04","BT","D","IZ","IA","BMF",212.6,17257,2007,4,1
"2007-04","BT","D","AZ","II","BMF",64,17257,2007,4,1
"2007-05","ZT","K","IZ","II","BMF",1140.8,17287,2007,5,1
"2007-05","ZT","K","IZ","IA","BMF",1066.8,17287,2007,5,1
"2007-05","ZT","K","AZ","II","BMF",423.5,17287,2007,5,1
"2007-05","ZT","D","IZ","II","BMF",2006.5,17287,2007,5,1
"2007-05","ZT","D","IZ","IA","BMF",60.5,17287,2007,5,1
"2007-05","ZT","D","AZ","II","BMF",26.3,17287,2007,5,1
"2007-05","BT","K","IZ","II","BMF",74.5,17287,2007,5,1
"2007-05","BT","K","IZ","IA","BMF",76.6,17287,2007,5,1
"2007-05","BT","K","AZ","II","BMF",56.1,17287,2007,5,1
"2007-05","BT","D","IZ","II","BMF",1907.9,17287,2007,5,1
"2007-05","BT","D","IZ","IA","BMF",224.1,17287,2007,5,1
"2007-05","BT","D","AZ","II","BMF",50.7,17287,2007,5,1
"2007-06","ZT","K","IZ","II","BMF",1085.8,17318,2007,6,1
"2007-06","ZT","K","IZ","IA","BMF",963.7,17318,2007,6,1
"2007-06","ZT","K","AZ","II","BMF",468.7,17318,2007,6,1
"2007-06","ZT","D","IZ","II","BMF",1913.7,17318,2007,6,1
"2007-06","ZT","D","IZ","IA","BMF",49.7,17318,2007,6,1
"2007-06","ZT","D","AZ","II","BMF",29.7,17318,2007,6,1
"2007-06","BT","K","IZ","II","BMF",72,17318,2007,6,1
"2007-06","BT","K","IZ","IA","BMF",71.1,17318,2007,6,1
"2007-06","BT","K","AZ","II","BMF",66.2,17318,2007,6,1
"2007-06","BT","D","IZ","II","BMF",1902.6,17318,2007,6,1
"2007-06","BT","D","IZ","IA","BMF",205.9,17318,2007,6,1
"2007-06","BT","D","AZ","II","BMF",63.8,17318,2007,6,1
"2007-07","ZT","K","IZ","II","BMF",1140.2,17348,2007,7,1
"2007-07","ZT","K","IZ","IA","BMF",1211.6,17348,2007,7,1
"2007-07","ZT","K","AZ","II","BMF",529.8,17348,2007,7,1
"2007-07","ZT","D","IZ","II","BMF",1973.8,17348,2007,7,1
"2007-07","ZT","D","IZ","IA","BMF",72.7,17348,2007,7,1
"2007-07","ZT","D","AZ","II","BMF",42.1,17348,2007,7,1
"2007-07","BT","K","IZ","II","BMF",78.2,17348,2007,7,1
"2007-07","BT","K","IZ","IA","BMF",104.6,17348,2007,7,1
"2007-07","BT","K","AZ","II","BMF",81.7,17348,2007,7,1
"2007-07","BT","D","IZ","II","BMF",1888.3,17348,2007,7,1
"2007-07","BT","D","IZ","IA","BMF",341.3,17348,2007,7,1
"2007-07","BT","D","AZ","II","BMF",94.7,17348,2007,7,1
"2007-08","ZT","K","IZ","II","BMF",1101.2,17379,2007,8,1
"2007-08","ZT","K","IZ","IA","BMF",1065,17379,2007,8,1
"2007-08","ZT","K","AZ","II","BMF",565.9,17379,2007,8,1
"2007-08","ZT","D","IZ","II","BMF",1938.4,17379,2007,8,1
"2007-08","ZT","D","IZ","IA","BMF",66.6,17379,2007,8,1
"2007-08","ZT","D","AZ","II","BMF",48.4,17379,2007,8,1
"2007-08","BT","K","IZ","II","BMF",75.1,17379,2007,8,1
"2007-08","BT","K","IZ","IA","BMF",91.9,17379,2007,8,1
"2007-08","BT","K","AZ","II","BMF",85.7,17379,2007,8,1
"2007-08","BT","D","IZ","II","BMF",1889.5,17379,2007,8,1
"2007-08","BT","D","IZ","IA","BMF",310.3,17379,2007,8,1
"2007-08","BT","D","AZ","II","BMF",101.7,17379,2007,8,1
"2007-09","ZT","K","IZ","II","BMF",1108.3,17410,2007,9,1
"2007-09","ZT","K","IZ","IA","BMF",999.4,17410,2007,9,1
"2007-09","ZT","K","AZ","II","BMF",477.7,17410,2007,9,1
"2007-09","ZT","D","IZ","II","BMF",1913.7,17410,2007,9,1
