"X","FINALPROCESSINGDATE","TYPE","KANTON","GROSSREGION","COUNTRY","NTRX","ISSUINGBASEAMOUNT","ATV"
11688,"07-AUG-19","ATM","AG",3,"CHE",21646,7540088,348.34
11689,"07-AUG-19","ATM","AI",5,"CHE",365,111327,305.01
11690,"07-AUG-19","ATM","AR",5,"CHE",1492,544779,365.13
11691,"07-AUG-19","ATM","BE",2,"CHE",29022,9376742,323.09
11692,"07-AUG-19","ATM","BL",3,"CHE",5196,1722961,331.59
11693,"07-AUG-19","ATM","BS",3,"CHE",7502,2211925,294.84
11694,"07-AUG-19","ATM","FR",2,"CHE",7326,2221895,303.29
11695,"07-AUG-19","ATM","GE",1,"CHE",17048,8221640,482.26
11696,"07-AUG-19","ATM","GL",5,"CHE",728,227514,312.52
11697,"07-AUG-19","ATM","GR",5,"CHE",6002,1861294,310.11
11698,"07-AUG-19","ATM","JU",2,"CHE",1981,745036,376.09
11699,"07-AUG-19","ATM","LU",6,"CHE",15746,4939611,313.71
11700,"07-AUG-19","ATM","NE",2,"CHE",4702,1376753,292.8
11701,"07-AUG-19","ATM","NW",6,"CHE",1482,440013,296.9
11702,"07-AUG-19","ATM","OW",6,"CHE",823,237719,288.84
11703,"07-AUG-19","ATM","SG",5,"CHE",25185,8123362,322.55
11704,"07-AUG-19","ATM","SH",5,"CHE",3158,895683,283.62
11705,"07-AUG-19","ATM","SO",2,"CHE",8906,3019194,339.01
11706,"07-AUG-19","ATM","SZ",6,"CHE",3142,1009309,321.23
11707,"07-AUG-19","ATM","TG",5,"CHE",11668,4003664,343.13
11708,"07-AUG-19","ATM","TI",7,"CHE",13500,6627633,490.94
11709,"07-AUG-19","ATM","UR",6,"CHE",1095,354790,324.01
11710,"07-AUG-19","ATM","VD",1,"CHE",19292,6451139,334.39
11711,"07-AUG-19","ATM","VS",1,"CHE",14622,4811456,329.06
11712,"07-AUG-19","ATM","ZG",6,"CHE",2422,804919,332.34
11713,"07-AUG-19","ATM","ZH",4,"CHE",41495,14143313,340.84
11714,"07-AUG-19","POS","99",99,"AUT",8520,808250,94.87
11715,"07-AUG-19","POS","99",99,"CHE",44417,2177515,49.02
11716,"07-AUG-19","POS","99",99,"DEU",33458,2735400,81.76
11717,"07-AUG-19","POS","99",99,"FRA",41133,2950675,71.73
11718,"07-AUG-19","POS","99",99,"ITA",32420,3003736,92.65
11719,"07-AUG-19","POS","99",99,"LIE",3271,181396,55.46
11720,"07-AUG-19","POS","99",99,"WRD",62207,3924114,63.08
11721,"07-AUG-19","POS","AG",3,"CHE",129570,7118102,54.94
11722,"07-AUG-19","POS","AI",5,"CHE",1976,174095,88.1
11723,"07-AUG-19","POS","AR",5,"CHE",5515,338408,61.36
11724,"07-AUG-19","POS","BE",2,"CHE",239006,11963464,50.06
11725,"07-AUG-19","POS","BL",3,"CHE",46661,2489745,53.36
11726,"07-AUG-19","POS","BS",3,"CHE",57458,2218595,38.61
11727,"07-AUG-19","POS","FR",2,"CHE",55023,3166950,57.56
11728,"07-AUG-19","POS","GE",1,"CHE",132713,6144270,46.3
11729,"07-AUG-19","POS","GL",5,"CHE",6783,401338,59.17
11730,"07-AUG-19","POS","GR",5,"CHE",49577,3394647,68.47
11731,"07-AUG-19","POS","JU",2,"CHE",10440,628353,60.19
11732,"07-AUG-19","POS","LU",6,"CHE",95319,5302062,55.62
11733,"07-AUG-19","POS","NE",2,"CHE",34129,1798090,52.69
11734,"07-AUG-19","POS","NW",6,"CHE",8772,562124,64.08
11735,"07-AUG-19","POS","OW",6,"CHE",5348,345047,64.52
11736,"07-AUG-19","POS","SG",5,"CHE",102308,6066086,59.29
11737,"07-AUG-19","POS","SH",5,"CHE",15490,755233,48.76
11738,"07-AUG-19","POS","SO",2,"CHE",45635,2329691,51.05
11739,"07-AUG-19","POS","SZ",6,"CHE",29865,1928614,64.58
11740,"07-AUG-19","POS","TG",5,"CHE",46552,2675153,57.47
11741,"07-AUG-19","POS","TI",7,"CHE",56116,3811723,67.93
11742,"07-AUG-19","POS","UR",6,"CHE",5360,346694,64.68
11743,"07-AUG-19","POS","VD",1,"CHE",198196,10200765,51.47
11744,"07-AUG-19","POS","VS",1,"CHE",78567,5274989,67.14
11745,"07-AUG-19","POS","ZG",6,"CHE",31430,1664436,52.96
11746,"07-AUG-19","POS","ZH",4,"CHE",439503,18222533,41.46
11747,"07-AUG-20","ATM","99",99,"AUT",1142,282636,247.49
11748,"07-AUG-20","ATM","99",99,"CHE",422,209022,495.31
11749,"07-AUG-20","ATM","99",99,"DEU",4022,1010220,251.17
11750,"07-AUG-20","ATM","99",99,"FRA",4737,1212563,255.98
11751,"07-AUG-20","ATM","99",99,"ITA",5886,1581023,268.61
11752,"07-AUG-20","ATM","99",99,"LIE",3438,1718074,499.73
11753,"07-AUG-20","ATM","99",99,"WRD",8128,2529496,311.21
11754,"07-AUG-20","ATM","AG",3,"CHE",27396,9454997,345.12
11755,"07-AUG-20","ATM","AI",5,"CHE",936,292020,311.99
11756,"07-AUG-20","ATM","AR",5,"CHE",1711,542716,317.19
11757,"07-AUG-20","ATM","BE",2,"CHE",40301,12736086,316.02
11758,"07-AUG-20","ATM","BL",3,"CHE",10332,3561818,344.74
11759,"07-AUG-20","ATM","BS",3,"CHE",10203,3394889,332.73
11760,"07-AUG-20","ATM","FR",2,"CHE",12663,3859092,304.75
11761,"07-AUG-20","ATM","GE",1,"CHE",19816,12305756,621
11762,"07-AUG-20","ATM","GL",5,"CHE",2444,761188,311.45
11763,"07-AUG-20","ATM","GR",5,"CHE",12403,4240595,341.9
11764,"07-AUG-20","ATM","JU",2,"CHE",4041,1341813,332.05
11765,"07-AUG-20","ATM","LU",6,"CHE",18986,5833007,307.23
11766,"07-AUG-20","ATM","NE",2,"CHE",8327,2839218,340.97
11767,"07-AUG-20","ATM","NW",6,"CHE",2206,628670,284.98
11768,"07-AUG-20","ATM","OW",6,"CHE",2157,560940,260.06
11769,"07-AUG-20","ATM","SG",5,"CHE",33497,9851104,294.09
11770,"07-AUG-20","ATM","SH",5,"CHE",4437,1298745,292.71
11771,"07-AUG-20","ATM","SO",2,"CHE",11824,3870502,327.34
11772,"07-AUG-20","ATM","SZ",6,"CHE",8469,2870761,338.97
11773,"07-AUG-20","ATM","TG",5,"CHE",15269,4641905,304.01
11774,"07-AUG-20","ATM","TI",7,"CHE",17290,9094929,526.02
11775,"07-AUG-20","ATM","UR",6,"CHE",2181,655135,300.38
11776,"07-AUG-20","ATM","VD",1,"CHE",30853,11749452,380.82
11777,"07-AUG-20","ATM","VS",1,"CHE",21684,7140228,329.29
11778,"07-AUG-20","ATM","ZG",6,"CHE",5503,1981859,360.14
11779,"07-AUG-20","ATM","ZH",4,"CHE",50469,19693068,390.2
11780,"07-AUG-20","POS","99",99,"AUT",10584,872806,82.46
11781,"07-AUG-20","POS","99",99,"CHE",73597,3251569,44.18
11782,"07-AUG-20","POS","99",99,"DEU",41208,3110566,75.48
11783,"07-AUG-20","POS","99",99,"FRA",51880,3426668,66.05
11784,"07-AUG-20","POS","99",99,"ITA",29017,2654781,91.49
11785,"07-AUG-20","POS","99",99,"LIE",5499,295488,53.73
11786,"07-AUG-20","POS","99",99,"WRD",37487,2435499,64.97
11787,"07-AUG-20","POS","AG",3,"CHE",200611,10520489,52.44
11788,"07-AUG-20","POS","AI",5,"CHE",4623,333436,72.13
11789,"07-AUG-20","POS","AR",5,"CHE",9832,572268,58.2
11790,"07-AUG-20","POS","BE",2,"CHE",372813,18112628,48.58
11791,"07-AUG-20","POS","BL",3,"CHE",74000,3873646,52.35
11792,"07-AUG-20","POS","BS",3,"CHE",79740,3148725,39.49
11793,"07-AUG-20","POS","FR",2,"CHE",85664,4813889,56.2
11794,"07-AUG-20","POS","GE",1,"CHE",143371,7466326,52.08
11795,"07-AUG-20","POS","GL",5,"CHE",12760,661649,51.85
11796,"07-AUG-20","POS","GR",5,"CHE",90188,5539440,61.42
11797,"07-AUG-20","POS","JU",2,"CHE",14797,891029,60.22
11798,"07-AUG-20","POS","LU",6,"CHE",150086,7872151,52.45
11799,"07-AUG-20","POS","NE",2,"CHE",46923,2530569,53.93
11800,"07-AUG-20","POS","NW",6,"CHE",14488,810887,55.97
11801,"07-AUG-20","POS","OW",6,"CHE",11961,669099,55.94
11802,"07-AUG-20","POS","SG",5,"CHE",161678,8886847,54.97
11803,"07-AUG-20","POS","SH",5,"CHE",25364,1136114,44.79
11804,"07-AUG-20","POS","SO",2,"CHE",73333,3703939,50.51
11805,"07-AUG-20","POS","SZ",6,"CHE",49256,2916153,59.2
11806,"07-AUG-20","POS","TG",5,"CHE",80004,4339981,54.25
11807,"07-AUG-20","POS","TI",7,"CHE",81037,5741845,70.85
11808,"07-AUG-20","POS","UR",6,"CHE",10977,612108,55.76
11809,"07-AUG-20","POS","VD",1,"CHE",272952,14286168,52.34
11810,"07-AUG-20","POS","VS",1,"CHE",132694,8545989,64.4
11811,"07-AUG-20","POS","ZG",6,"CHE",49142,2497121,50.81
11812,"07-AUG-20","POS","ZH",4,"CHE",592819,25670030,43.3
11813,"07-DEC-19","ATM","99",99,"AUT",1329,307301,231.23
11814,"07-DEC-19","ATM","99",99,"CHE",501,191052,381.34
11815,"07-DEC-19","ATM","99",99,"DEU",4477,1005431,224.58
11816,"07-DEC-19","ATM","99",99,"FRA",3217,905661,281.52
11817,"07-DEC-19","ATM","99",99,"ITA",2302,661998,287.58
11818,"07-DEC-19","ATM","99",99,"LIE",1192,429727,360.51
11819,"07-DEC-19","ATM","99",99,"WRD",8851,2467755,278.81
11820,"07-DEC-19","ATM","AG",3,"CHE",40534,11207085,276.49
11821,"07-DEC-19","ATM","AI",5,"CHE",756,193818,256.37
11822,"07-DEC-19","ATM","AR",5,"CHE",2817,784830,278.6
11823,"07-DEC-19","ATM","BE",2,"CHE",48750,11742535,240.87
11824,"07-DEC-19","ATM","BL",3,"CHE",9174,2553862,278.38
11825,"07-DEC-19","ATM","BS",3,"CHE",13468,3120405,231.69
11826,"07-DEC-19","ATM","FR",2,"CHE",17795,3988422,224.13
11827,"07-DEC-19","ATM","GE",1,"CHE",21741,7859969,361.53
11828,"07-DEC-19","ATM","GL",5,"CHE",1668,478944,287.14
11829,"07-DEC-19","ATM","GR",5,"CHE",8595,2132322,248.09
11830,"07-DEC-19","ATM","JU",2,"CHE",4217,993192,235.52
11831,"07-DEC-19","ATM","LU",6,"CHE",30557,7944046,259.97
11832,"07-DEC-19","ATM","NE",2,"CHE",9229,2276088,246.62
11833,"07-DEC-19","ATM","NW",6,"CHE",2481,590862,238.15
11834,"07-DEC-19","ATM","OW",6,"CHE",1445,365053,252.63
11835,"07-DEC-19","ATM","SG",5,"CHE",49724,11910948,239.54
11836,"07-DEC-19","ATM","SH",5,"CHE",7278,1781135,244.73
11837,"07-DEC-19","ATM","SO",2,"CHE",15296,4001635,261.61
11838,"07-DEC-19","ATM","SZ",6,"CHE",12510,3593083,287.22
11839,"07-DEC-19","ATM","TG",5,"CHE",22164,5947824,268.36
11840,"07-DEC-19","ATM","TI",7,"CHE",18285,6502774,355.63
11841,"07-DEC-19","ATM","UR",6,"CHE",2478,680386,274.57
11842,"07-DEC-19","ATM","VD",1,"CHE",47841,13631495,284.93
11843,"07-DEC-19","ATM","VS",1,"CHE",23735,6615688,278.73
11844,"07-DEC-19","ATM","ZG",6,"CHE",4223,1226087,290.34
11845,"07-DEC-19","ATM","ZH",4,"CHE",78794,22915961,290.83
11846,"07-DEC-19","POS","99",99,"AUT",9925,983959,99.14
11847,"07-DEC-19","POS","99",99,"CHE",75679,3206566,42.37
11848,"07-DEC-19","POS","99",99,"DEU",42543,3756880,88.31
11849,"07-DEC-19","POS","99",99,"FRA",25197,1964970,77.98
11850,"07-DEC-19","POS","99",99,"ITA",11736,1055735,89.96
11851,"07-DEC-19","POS","99",99,"LIE",4364,347362,79.6
11852,"07-DEC-19","POS","99",99,"WRD",22375,1344957,60.11
11853,"07-DEC-19","POS","AG",3,"CHE",197328,12951478,65.63
11854,"07-DEC-19","POS","AI",5,"CHE",2846,260378,91.49
11855,"07-DEC-19","POS","AR",5,"CHE",7383,496264,67.22
11856,"07-DEC-19","POS","BE",2,"CHE",314072,18658312,59.41
11857,"07-DEC-19","POS","BL",3,"CHE",65593,4359815,66.47
11858,"07-DEC-19","POS","BS",3,"CHE",78348,4263115,54.41
11859,"07-DEC-19","POS","FR",2,"CHE",80673,5210765,64.59
11860,"07-DEC-19","POS","GE",1,"CHE",187745,11850283,63.12
11861,"07-DEC-19","POS","GL",5,"CHE",10375,710972,68.53
11862,"07-DEC-19","POS","GR",5,"CHE",66720,5059406,75.83
11863,"07-DEC-19","POS","JU",2,"CHE",14985,1030251,68.75
11864,"07-DEC-19","POS","LU",6,"CHE",133800,8599625,64.27
11865,"07-DEC-19","POS","NE",2,"CHE",55396,3405451,61.47
11866,"07-DEC-19","POS","NW",6,"CHE",12145,885017,72.87
11867,"07-DEC-19","POS","OW",6,"CHE",8327,563300,67.65
11868,"07-DEC-19","POS","SG",5,"CHE",149384,10486478,70.2
11869,"07-DEC-19","POS","SH",5,"CHE",22123,1250811,56.54
11870,"07-DEC-19","POS","SO",2,"CHE",67798,4196787,61.9
11871,"07-DEC-19","POS","SZ",6,"CHE",44978,3360084,74.71
11872,"07-DEC-19","POS","TG",5,"CHE",69606,4669139,67.08
11873,"07-DEC-19","POS","TI",7,"CHE",67634,5005588,74.01
11874,"07-DEC-19","POS","UR",6,"CHE",7915,561806,70.98
11875,"07-DEC-19","POS","VD",1,"CHE",324912,20191166,62.14
11876,"07-DEC-19","POS","VS",1,"CHE",110446,8110257,73.43
11877,"07-DEC-19","POS","ZG",6,"CHE",45340,2955629,65.19
11878,"07-DEC-19","POS","ZH",4,"CHE",628220,35822424,57.02
11879,"07-DEC-20","ATM","99",99,"AUT",348,81496,234.18
11880,"07-DEC-20","ATM","99",99,"CHE",382,219681,575.08
11881,"07-DEC-20","ATM","99",99,"DEU",1661,435143,261.98
11882,"07-DEC-20","ATM","99",99,"FRA",860,192064,223.33
11883,"07-DEC-20","ATM","99",99,"ITA",1099,333462,303.42
11884,"07-DEC-20","ATM","99",99,"LIE",2897,2049301,707.39
11885,"07-DEC-20","ATM","99",99,"WRD",5219,1756571,336.57
11886,"07-DEC-20","ATM","AG",3,"CHE",18838,8979625,476.68
11887,"07-DEC-20","ATM","AI",5,"CHE",445,174389,391.89
11888,"07-DEC-20","ATM","AR",5,"CHE",1176,548612,466.51
11889,"07-DEC-20","ATM","BE",2,"CHE",26660,11589848,434.73
11890,"07-DEC-20","ATM","BL",3,"CHE",7072,3482672,492.46
11891,"07-DEC-20","ATM","BS",3,"CHE",7065,3290091,465.69
11892,"07-DEC-20","ATM","FR",2,"CHE",9678,4161694,430.02
11893,"07-DEC-20","ATM","GE",1,"CHE",19754,16031589,811.56
11894,"07-DEC-20","ATM","GL",5,"CHE",1535,677967,441.67
11895,"07-DEC-20","ATM","GR",5,"CHE",6451,3046501,472.25
11896,"07-DEC-20","ATM","JU",2,"CHE",2979,1663296,558.34
11897,"07-DEC-20","ATM","LU",6,"CHE",14087,5940102,421.67
11898,"07-DEC-20","ATM","NE",2,"CHE",6296,3140274,498.77
11899,"07-DEC-20","ATM","NW",6,"CHE",1543,513432,332.75
11900,"07-DEC-20","ATM","OW",6,"CHE",1276,434895,340.83
11901,"07-DEC-20","ATM","SG",5,"CHE",20094,8038544,400.05
11902,"07-DEC-20","ATM","SH",5,"CHE",2802,1232023,439.69
11903,"07-DEC-20","ATM","SO",2,"CHE",7559,3278546,433.73
11904,"07-DEC-20","ATM","SZ",6,"CHE",6275,2651901,422.61
11905,"07-DEC-20","ATM","TG",5,"CHE",9710,3900954,401.75
11906,"07-DEC-20","ATM","TI",7,"CHE",14465,11358576,785.25
11907,"07-DEC-20","ATM","UR",6,"CHE",1455,624160,428.98
11908,"07-DEC-20","ATM","VD",1,"CHE",25086,13127003,523.28
11909,"07-DEC-20","ATM","VS",1,"CHE",13359,6554862,490.67
11910,"07-DEC-20","ATM","ZG",6,"CHE",4775,2338046,489.64
11911,"07-DEC-20","ATM","ZH",4,"CHE",38559,20735016,537.75
11912,"07-DEC-20","POS","99",99,"AUT",6567,437346,66.6
11913,"07-DEC-20","POS","99",99,"CHE",135580,5863882,43.25
11914,"07-DEC-20","POS","99",99,"DEU",50319,4111510,81.71
11915,"07-DEC-20","POS","99",99,"FRA",33507,2827512,84.39
11916,"07-DEC-20","POS","99",99,"ITA",7556,706296,93.47
11917,"07-DEC-20","POS","99",99,"LIE",6735,488188,72.49
11918,"07-DEC-20","POS","99",99,"WRD",21931,1325520,60.44
11919,"07-DEC-20","POS","AG",3,"CHE",196495,9352886,47.6
11920,"07-DEC-20","POS","AI",5,"CHE",3780,259689,68.7
11921,"07-DEC-20","POS","AR",5,"CHE",9147,486308,53.17
11922,"07-DEC-20","POS","BE",2,"CHE",329883,14596968,44.25
11923,"07-DEC-20","POS","BL",3,"CHE",69458,3370922,48.53
11924,"07-DEC-20","POS","BS",3,"CHE",71147,2862083,40.23
11925,"07-DEC-20","POS","FR",2,"CHE",95868,5276981,55.04
11926,"07-DEC-20","POS","GE",1,"CHE",172811,9274462,53.67
11927,"07-DEC-20","POS","GL",5,"CHE",11254,576990,51.27
11928,"07-DEC-20","POS","GR",5,"CHE",65961,3911282,59.3
11929,"07-DEC-20","POS","JU",2,"CHE",13880,778940,56.12
11930,"07-DEC-20","POS","LU",6,"CHE",155809,7607315,48.82
11931,"07-DEC-20","POS","NE",2,"CHE",47202,2344242,49.66
11932,"07-DEC-20","POS","NW",6,"CHE",14903,858974,57.64
11933,"07-DEC-20","POS","OW",6,"CHE",10616,572817,53.96
11934,"07-DEC-20","POS","SG",5,"CHE",161054,8261616,51.3
11935,"07-DEC-20","POS","SH",5,"CHE",23482,1036927,44.16
11936,"07-DEC-20","POS","SO",2,"CHE",67030,3073029,45.85
11937,"07-DEC-20","POS","SZ",6,"CHE",53452,3123747,58.44
11938,"07-DEC-20","POS","TG",5,"CHE",76505,3859550,50.45
11939,"07-DEC-20","POS","TI",7,"CHE",82759,6187993,74.77
11940,"07-DEC-20","POS","UR",6,"CHE",9506,607681,63.93
11941,"07-DEC-20","POS","VD",1,"CHE",302834,15097098,49.85
11942,"07-DEC-20","POS","VS",1,"CHE",118593,7607623,64.15
11943,"07-DEC-20","POS","ZG",6,"CHE",54563,2673462,49
11944,"07-DEC-20","POS","ZH",4,"CHE",634608,26335627,41.5
11945,"07-FEB-19","ATM","99",99,"AUT",1053,273002,259.26
11946,"07-FEB-19","ATM","99",99,"CHE",73,23440,321.1
11947,"07-FEB-19","ATM","99",99,"DEU",2881,696858,241.88
11948,"07-FEB-19","ATM","99",99,"FRA",2249,648430,288.32
11949,"07-FEB-19","ATM","99",99,"ITA",1734,461503,266.15
11950,"07-FEB-19","ATM","99",99,"LIE",686,215981,314.84
11951,"07-FEB-19","ATM","99",99,"WRD",9548,2627750,275.21
11952,"07-FEB-19","ATM","AG",3,"CHE",14514,4697949,323.68
11953,"07-FEB-19","ATM","AI",5,"CHE",130,35447,272.67
11954,"07-FEB-19","ATM","AR",5,"CHE",784,231296,295.02
11955,"07-FEB-19","ATM","BE",2,"CHE",20270,5268428,259.91
11956,"07-FEB-19","ATM","BL",3,"CHE",4417,1377557,311.88
11957,"07-FEB-19","ATM","BS",3,"CHE",8007,2244769,280.35
11958,"07-FEB-19","ATM","FR",2,"CHE",6363,1675210,263.27
11959,"07-FEB-19","ATM","GE",1,"CHE",10592,3571783,337.22
11960,"07-FEB-19","ATM","GL",5,"CHE",750,222696,296.93
11961,"07-FEB-19","ATM","GR",5,"CHE",5748,1764800,307.03
11962,"07-FEB-19","ATM","JU",2,"CHE",1324,412862,311.83
11963,"07-FEB-19","ATM","LU",6,"CHE",8290,2040638,246.16
11964,"07-FEB-19","ATM","NE",2,"CHE",4368,1229376,281.45
11965,"07-FEB-19","ATM","NW",6,"CHE",735,196183,266.92
11966,"07-FEB-19","ATM","OW",6,"CHE",502,146877,292.58
11967,"07-FEB-19","ATM","SG",5,"CHE",15290,4526541,296.05
11968,"07-FEB-19","ATM","SH",5,"CHE",1913,538273,281.38
11969,"07-FEB-19","ATM","SO",2,"CHE",4997,1393626,278.89
11970,"07-FEB-19","ATM","SZ",6,"CHE",2621,851925,325.04
11971,"07-FEB-19","ATM","TG",5,"CHE",6363,1863811,292.91
11972,"07-FEB-19","ATM","TI",7,"CHE",10374,5616581,541.41
11973,"07-FEB-19","ATM","UR",6,"CHE",533,166233,311.88
11974,"07-FEB-19","ATM","VD",1,"CHE",15262,4227667,277.01
11975,"07-FEB-19","ATM","VS",1,"CHE",9685,3083869,318.42
11976,"07-FEB-19","ATM","ZG",6,"CHE",2423,762393,314.65
11977,"07-FEB-19","ATM","ZH",4,"CHE",38257,12730432,332.76
11978,"07-FEB-19","POS","99",99,"AUT",7025,692515,98.58
11979,"07-FEB-19","POS","99",99,"CHE",35526,1687194,47.49
11980,"07-FEB-19","POS","99",99,"DEU",22951,1970695,85.87
11981,"07-FEB-19","POS","99",99,"FRA",18450,1436986,77.89
11982,"07-FEB-19","POS","99",99,"ITA",7027,623349,88.71
11983,"07-FEB-19","POS","99",99,"LIE",3419,192800,56.39
11984,"07-FEB-19","POS","99",99,"WRD",16545,987789,59.7
11985,"07-FEB-19","POS","AG",3,"CHE",110970,5837661,52.61
11986,"07-FEB-19","POS","AI",5,"CHE",1461,113588,77.75
11987,"07-FEB-19","POS","AR",5,"CHE",5148,306937,59.62
11988,"07-FEB-19","POS","BE",2,"CHE",210161,10187078,48.47
11989,"07-FEB-19","POS","BL",3,"CHE",44508,2213310,49.73
11990,"07-FEB-19","POS","BS",3,"CHE",55972,2102460,37.56
11991,"07-FEB-19","POS","FR",2,"CHE",54851,2956466,53.9
11992,"07-FEB-19","POS","GE",1,"CHE",151758,6737246,44.39
11993,"07-FEB-19","POS","GL",5,"CHE",6578,371366,56.46
11994,"07-FEB-19","POS","GR",5,"CHE",53311,3446855,64.66
11995,"07-FEB-19","POS","JU",2,"CHE",10044,581937,57.94
11996,"07-FEB-19","POS","LU",6,"CHE",90204,4611284,51.12
11997,"07-FEB-19","POS","NE",2,"CHE",36676,1777174,48.46
11998,"07-FEB-19","POS","NW",6,"CHE",7866,485898,61.77
11999,"07-FEB-19","POS","OW",6,"CHE",5854,361545,61.76
12000,"07-FEB-19","POS","SG",5,"CHE",95558,5396201,56.47
12001,"07-FEB-19","POS","SH",5,"CHE",12863,609682,47.4
12002,"07-FEB-19","POS","SO",2,"CHE",39492,2029402,51.39
12003,"07-FEB-19","POS","SZ",6,"CHE",28411,1761696,62.01
12004,"07-FEB-19","POS","TG",5,"CHE",42825,2324399,54.28
12005,"07-FEB-19","POS","TI",7,"CHE",49234,3096512,62.89
12006,"07-FEB-19","POS","UR",6,"CHE",4817,303197,62.94
12007,"07-FEB-19","POS","VD",1,"CHE",209018,10004499,47.86
12008,"07-FEB-19","POS","VS",1,"CHE",77821,4769790,61.29
12009,"07-FEB-19","POS","ZG",6,"CHE",29893,1512686,50.6
12010,"07-FEB-19","POS","ZH",4,"CHE",451142,18244048,40.44
12011,"07-FEB-20","ATM","99",99,"AUT",1176,285207,242.52
12012,"07-FEB-20","ATM","99",99,"CHE",511,255607,500.21
12013,"07-FEB-20","ATM","99",99,"DEU",2877,626977,217.93
12014,"07-FEB-20","ATM","99",99,"FRA",2437,674486,276.77
12015,"07-FEB-20","ATM","99",99,"ITA",1313,344374,262.28
12016,"07-FEB-20","ATM","99",99,"LIE",1040,347409,334.05
12017,"07-FEB-20","ATM","99",99,"WRD",9162,2575504,281.11
12018,"07-FEB-20","ATM","AG",3,"CHE",28819,9220457,319.94
12019,"07-FEB-20","ATM","AI",5,"CHE",556,163697,294.42
12020,"07-FEB-20","ATM","AR",5,"CHE",2421,797674,329.48
12021,"07-FEB-20","ATM","BE",2,"CHE",47000,13018052,276.98
12022,"07-FEB-20","ATM","BL",3,"CHE",12087,3615821,299.15
12023,"07-FEB-20","ATM","BS",3,"CHE",10614,2857527,269.22
12024,"07-FEB-20","ATM","FR",2,"CHE",14120,3616548,256.13
12025,"07-FEB-20","ATM","GE",1,"CHE",25653,11831314,461.21
12026,"07-FEB-20","ATM","GL",5,"CHE",1378,398616,289.27
12027,"07-FEB-20","ATM","GR",5,"CHE",9316,2749822,295.17
12028,"07-FEB-20","ATM","JU",2,"CHE",4817,1617976,335.89
12029,"07-FEB-20","ATM","LU",6,"CHE",24292,6813387,280.48
12030,"07-FEB-20","ATM","NE",2,"CHE",9701,2824304,291.14
12031,"07-FEB-20","ATM","NW",6,"CHE",1877,473453,252.24
12032,"07-FEB-20","ATM","OW",6,"CHE",2700,716301,265.3
12033,"07-FEB-20","ATM","SG",5,"CHE",41829,10982484,262.56
12034,"07-FEB-20","ATM","SH",5,"CHE",5062,1416783,279.89
12035,"07-FEB-20","ATM","SO",2,"CHE",12758,3968443,311.06
12036,"07-FEB-20","ATM","SZ",6,"CHE",10346,3216521,310.9
12037,"07-FEB-20","ATM","TG",5,"CHE",18127,5243645,289.27
12038,"07-FEB-20","ATM","TI",7,"CHE",19828,9765685,492.52
12039,"07-FEB-20","ATM","UR",6,"CHE",2305,680404,295.19
12040,"07-FEB-20","ATM","VD",1,"CHE",43366,14502336,334.42
12041,"07-FEB-20","ATM","VS",1,"CHE",24900,7539332,302.78
12042,"07-FEB-20","ATM","ZG",6,"CHE",7199,2362909,328.23
12043,"07-FEB-20","ATM","ZH",4,"CHE",74633,26270333,351.99
12044,"07-FEB-20","POS","99",99,"AUT",8401,788642,93.87
12045,"07-FEB-20","POS","99",99,"CHE",66274,2616947,39.49
12046,"07-FEB-20","POS","99",99,"DEU",27568,2141066,77.66
12047,"07-FEB-20","POS","99",99,"FRA",21386,1457432,68.15
12048,"07-FEB-20","POS","99",99,"ITA",7122,569401,79.95
12049,"07-FEB-20","POS","99",99,"LIE",4614,256405,55.57
12050,"07-FEB-20","POS","99",99,"WRD",20445,1160143,56.74
12051,"07-FEB-20","POS","AG",3,"CHE",143176,7515084,52.49
12052,"07-FEB-20","POS","AI",5,"CHE",2204,164407,74.59
12053,"07-FEB-20","POS","AR",5,"CHE",6891,387811,56.28
12054,"07-FEB-20","POS","BE",2,"CHE",276601,13127480,47.46
12055,"07-FEB-20","POS","BL",3,"CHE",57812,2903264,50.22
12056,"07-FEB-20","POS","BS",3,"CHE",71782,2716664,37.85
12057,"07-FEB-20","POS","FR",2,"CHE",73703,4014245,54.47
12058,"07-FEB-20","POS","GE",1,"CHE",183765,8242730,44.85
12059,"07-FEB-20","POS","GL",5,"CHE",9152,501982,54.85
12060,"07-FEB-20","POS","GR",5,"CHE",76124,4952719,65.06
12061,"07-FEB-20","POS","JU",2,"CHE",12379,716104,57.85
12062,"07-FEB-20","POS","LU",6,"CHE",121102,6185471,51.08
12063,"07-FEB-20","POS","NE",2,"CHE",45594,2224972,48.8
12064,"07-FEB-20","POS","NW",6,"CHE",9736,583048,59.89
12065,"07-FEB-20","POS","OW",6,"CHE",9246,570561,61.71
12066,"07-FEB-20","POS","SG",5,"CHE",124165,6828849,55
12067,"07-FEB-20","POS","SH",5,"CHE",16523,759891,45.99
12068,"07-FEB-20","POS","SO",2,"CHE",49865,2504014,50.22
12069,"07-FEB-20","POS","SZ",6,"CHE",37220,2257659,60.66
12070,"07-FEB-20","POS","TG",5,"CHE",56084,3029524,54.02
12071,"07-FEB-20","POS","TI",7,"CHE",59035,3941633,66.77
12072,"07-FEB-20","POS","UR",6,"CHE",7450,467126,62.7
12073,"07-FEB-20","POS","VD",1,"CHE",274188,13258655,48.36
12074,"07-FEB-20","POS","VS",1,"CHE",107902,6764537,62.69
