"datum","transaction","instrument","holder","location","measure","value","edate","year","month","day"
"2015-01","BT","EG","IZ","II","BTF",272.20630372,2015-01-01,2015,1,1
"2015-01","BT","EG","IZ","IA","TT",152,2015-01-01,2015,1,1
"2015-01","BT","EG","IZ","IA","BMF",62.3,2015-01-01,2015,1,1
"2015-01","BT","EG","IZ","IA","BTF",409.86842105,2015-01-01,2015,1,1
"2015-01","BE","D","IZ","II","TT",NA,2015-01-01,2015,1,1
"2015-01","BE","D","IZ","II","BMF",NA,2015-01-01,2015,1,1
"2015-02","ZT","K","IZ","II","TT",12450,2015-02-01,2015,2,1
"2015-02","ZT","K","IZ","II","BMF",1385.4,2015-02-01,2015,2,1
"2015-02","ZT","K","IZ","II","BTF",111.27710843,2015-02-01,2015,2,1
"2015-02","ZT","K","IZ","IA","TT",8239.8,2015-02-01,2015,2,1
"2015-02","ZT","K","IZ","IA","BMF",1134.8,2015-02-01,2015,2,1
"2015-02","ZT","K","IZ","IA","BTF",137.72178936,2015-02-01,2015,2,1
"2015-02","ZT","K","AZ","II","TT",3162.3,2015-02-01,2015,2,1
"2015-02","ZT","K","AZ","II","BMF",619.4,2015-02-01,2015,2,1
"2015-02","ZT","K","AZ","II","BTF",195.87009455,2015-02-01,2015,2,1
"2015-02","ZT","D","IZ","II","TT",45536.9,2015-02-01,2015,2,1
"2015-02","ZT","D","IZ","II","BMF",2952.8,2015-02-01,2015,2,1
"2015-02","ZT","D","IZ","II","BTF",64.84411543,2015-02-01,2015,2,1
"2015-02","ZT","D","IZ","IA","TT",1642,2015-02-01,2015,2,1
"2015-02","ZT","D","IZ","IA","BMF",164.4,2015-02-01,2015,2,1
"2015-02","ZT","D","IZ","IA","BTF",100.12180268,2015-02-01,2015,2,1
"2015-02","ZT","D","AZ","II","TT",679.8,2015-02-01,2015,2,1
"2015-02","ZT","D","AZ","II","BMF",58.4,2015-02-01,2015,2,1
"2015-02","ZT","D","AZ","II","BTF",85.90761989,2015-02-01,2015,2,1
"2015-02","ZT","EG","IZ","II","TT",469,2015-02-01,2015,2,1
"2015-02","ZT","EG","IZ","II","BMF",31.8,2015-02-01,2015,2,1
"2015-02","ZT","EG","IZ","II","BTF",67.80383795,2015-02-01,2015,2,1
"2015-02","ZT","EG","IZ","IA","TT",1073.9,2015-02-01,2015,2,1
"2015-02","ZT","EG","IZ","IA","BMF",74.4,2015-02-01,2015,2,1
"2015-02","ZT","EG","IZ","IA","BTF",69.28019369,2015-02-01,2015,2,1
"2015-02","PGT","K","IZ","II","TT",10023.5,2015-02-01,2015,2,1
"2015-02","PGT","K","IZ","II","BMF",1047.7,2015-02-01,2015,2,1
"2015-02","PGT","K","IZ","II","BTF",104.52436774,2015-02-01,2015,2,1
"2015-02","PGT","K","IZ","IA","TT",3191,2015-02-01,2015,2,1
"2015-02","PGT","K","IZ","IA","BMF",510.7,2015-02-01,2015,2,1
"2015-02","PGT","K","IZ","IA","BTF",160.04387339,2015-02-01,2015,2,1
"2015-02","PGT","K","AZ","II","TT",2844.8,2015-02-01,2015,2,1
"2015-02","PGT","K","AZ","II","BMF",533.3,2015-02-01,2015,2,1
"2015-02","PGT","K","AZ","II","BTF",187.46484814,2015-02-01,2015,2,1
"2015-02","PGT","D","IZ","II","TT",45175.8,2015-02-01,2015,2,1
"2015-02","PGT","D","IZ","II","BMF",2926.9,2015-02-01,2015,2,1
"2015-02","PGT","D","IZ","II","BTF",64.78911276,2015-02-01,2015,2,1
"2015-02","PGT","D","IZ","IA","TT",1639.5,2015-02-01,2015,2,1
"2015-02","PGT","D","IZ","IA","BMF",164.2,2015-02-01,2015,2,1
"2015-02","PGT","D","IZ","IA","BTF",100.15248551,2015-02-01,2015,2,1
"2015-02","PGT","D","AZ","II","TT",670.2,2015-02-01,2015,2,1
"2015-02","PGT","D","AZ","II","BMF",56.3,2015-02-01,2015,2,1
"2015-02","PGT","D","AZ","II","BTF",84.00477469,2015-02-01,2015,2,1
"2015-02","PGT","EG","IZ","II","TT",374.6,2015-02-01,2015,2,1
"2015-02","PGT","EG","IZ","II","BMF",24.1,2015-02-01,2015,2,1
"2015-02","PGT","EG","IZ","II","BTF",64.33529098,2015-02-01,2015,2,1
"2015-02","PGT","EG","IZ","IA","TT",253.3,2015-02-01,2015,2,1
"2015-02","PGT","EG","IZ","IA","BMF",25.9,2015-02-01,2015,2,1
"2015-02","PGT","EG","IZ","IA","BTF",102.25029609,2015-02-01,2015,2,1
"2015-02","PGKL","K","IZ","II","TT",1190.5,2015-02-01,2015,2,1
"2015-02","PGKL","K","IZ","II","BMF",28.6,2015-02-01,2015,2,1
"2015-02","PGKL","K","IZ","II","BTF",24.02351953,2015-02-01,2015,2,1
"2015-02","PGKL","K","AZ","II","TT",12.5,2015-02-01,2015,2,1
"2015-02","PGKL","K","AZ","II","BMF",0.4,2015-02-01,2015,2,1
"2015-02","PGKL","K","AZ","II","BTF",32,2015-02-01,2015,2,1
"2015-02","PGKL","D","IZ","II","TT",6.8,2015-02-01,2015,2,1
"2015-02","PGKL","D","IZ","II","BMF",0.2,2015-02-01,2015,2,1
"2015-02","PGKL","D","IZ","II","BTF",29.41176471,2015-02-01,2015,2,1
"2015-02","PGKL","D","AZ","II","TT",2.3,2015-02-01,2015,2,1
"2015-02","PGKL","D","AZ","II","BMF",0.1,2015-02-01,2015,2,1
"2015-02","PGKL","D","AZ","II","BTF",43.47826087,2015-02-01,2015,2,1
"2015-02","PGKL","EG","IZ","II","TT",57.2,2015-02-01,2015,2,1
"2015-02","PGKL","EG","IZ","II","BMF",0.7,2015-02-01,2015,2,1
"2015-02","PGKL","EG","IZ","II","BTF",12.23776224,2015-02-01,2015,2,1
"2015-02","DG","K","IZ","II","TT",2426.6,2015-02-01,2015,2,1
"2015-02","DG","K","IZ","II","BMF",337.7,2015-02-01,2015,2,1
"2015-02","DG","K","IZ","II","BTF",139.16591115,2015-02-01,2015,2,1
"2015-02","DG","K","IZ","IA","TT",5048.8,2015-02-01,2015,2,1
"2015-02","DG","K","IZ","IA","BMF",624.1,2015-02-01,2015,2,1
"2015-02","DG","K","IZ","IA","BTF",123.61353193,2015-02-01,2015,2,1
"2015-02","DG","K","AZ","II","TT",317.6,2015-02-01,2015,2,1
"2015-02","DG","K","AZ","II","BMF",86.2,2015-02-01,2015,2,1
"2015-02","DG","K","AZ","II","BTF",271.41057935,2015-02-01,2015,2,1
"2015-02","DG","D","IZ","II","TT",361.2,2015-02-01,2015,2,1
"2015-02","DG","D","IZ","II","BMF",25.9,2015-02-01,2015,2,1
"2015-02","DG","D","IZ","II","BTF",71.70542636,2015-02-01,2015,2,1
"2015-02","DG","D","IZ","IA","TT",2.5,2015-02-01,2015,2,1
"2015-02","DG","D","IZ","IA","BMF",0.2,2015-02-01,2015,2,1
"2015-02","DG","D","IZ","IA","BTF",80,2015-02-01,2015,2,1
"2015-02","DG","D","AZ","II","TT",9.5,2015-02-01,2015,2,1
"2015-02","DG","D","AZ","II","BMF",2.1,2015-02-01,2015,2,1
"2015-02","DG","D","AZ","II","BTF",221.05263158,2015-02-01,2015,2,1
"2015-02","DG","EG","IZ","II","TT",94.4,2015-02-01,2015,2,1
"2015-02","DG","EG","IZ","II","BMF",7.7,2015-02-01,2015,2,1
"2015-02","DG","EG","IZ","II","BTF",81.56779661,2015-02-01,2015,2,1
"2015-02","DG","EG","IZ","IA","TT",820.6,2015-02-01,2015,2,1
"2015-02","DG","EG","IZ","IA","BMF",48.5,2015-02-01,2015,2,1
"2015-02","DG","EG","IZ","IA","BTF",59.1030953,2015-02-01,2015,2,1
"2015-02","BT","K","IZ","II","TT",300,2015-02-01,2015,2,1
"2015-02","BT","K","IZ","II","BMF",79.8,2015-02-01,2015,2,1
"2015-02","BT","K","IZ","II","BTF",266,2015-02-01,2015,2,1
"2015-02","BT","K","IZ","IA","TT",197,2015-02-01,2015,2,1
"2015-02","BT","K","IZ","IA","BMF",50.5,2015-02-01,2015,2,1
"2015-02","BT","K","IZ","IA","BTF",256.34517766,2015-02-01,2015,2,1
"2015-02","BT","K","AZ","II","TT",324.5,2015-02-01,2015,2,1
"2015-02","BT","K","AZ","II","BMF",69.7,2015-02-01,2015,2,1
"2015-02","BT","K","AZ","II","BTF",214.79198767,2015-02-01,2015,2,1
"2015-02","BT","D","IZ","II","TT",9410.8,2015-02-01,2015,2,1
"2015-02","BT","D","IZ","II","BMF",2072.3,2015-02-01,2015,2,1
"2015-02","BT","D","IZ","II","BTF",220.20444596,2015-02-01,2015,2,1
"2015-02","BT","D","IZ","IA","TT",826.4,2015-02-01,2015,2,1
"2015-02","BT","D","IZ","IA","BMF",195.9,2015-02-01,2015,2,1
"2015-02","BT","D","IZ","IA","BTF",237.05227493,2015-02-01,2015,2,1
"2015-02","BT","D","AZ","II","TT",121.4,2015-02-01,2015,2,1
"2015-02","BT","D","AZ","II","BMF",26.1,2015-02-01,2015,2,1
"2015-02","BT","D","AZ","II","BTF",214.99176277,2015-02-01,2015,2,1
"2015-02","BT","EG","IZ","II","TT",34.1,2015-02-01,2015,2,1
"2015-02","BT","EG","IZ","II","BMF",9.1,2015-02-01,2015,2,1
"2015-02","BT","EG","IZ","II","BTF",266.86217009,2015-02-01,2015,2,1
"2015-02","BT","EG","IZ","IA","TT",140.4,2015-02-01,2015,2,1
"2015-02","BT","EG","IZ","IA","BMF",57.3,2015-02-01,2015,2,1
"2015-02","BT","EG","IZ","IA","BTF",408.11965812,2015-02-01,2015,2,1
"2015-02","BE","D","IZ","II","TT",NA,2015-02-01,2015,2,1
"2015-02","BE","D","IZ","II","BMF",NA,2015-02-01,2015,2,1
"2015-03","ZT","K","IZ","II","TT",14636,2015-03-01,2015,3,1
"2015-03","ZT","K","IZ","II","BMF",1631.3,2015-03-01,2015,3,1
"2015-03","ZT","K","IZ","II","BTF",111.45804865,2015-03-01,2015,3,1
"2015-03","ZT","K","IZ","IA","TT",9275.1,2015-03-01,2015,3,1
"2015-03","ZT","K","IZ","IA","BMF",1338.6,2015-03-01,2015,3,1
"2015-03","ZT","K","IZ","IA","BTF",144.3218941,2015-03-01,2015,3,1
"2015-03","ZT","K","AZ","II","TT",3678.2,2015-03-01,2015,3,1
"2015-03","ZT","K","AZ","II","BMF",665.7,2015-03-01,2015,3,1
"2015-03","ZT","K","AZ","II","BTF",180.98526453,2015-03-01,2015,3,1
"2015-03","ZT","D","IZ","II","TT",52570.6,2015-03-01,2015,3,1
"2015-03","ZT","D","IZ","II","BMF",3387.7,2015-03-01,2015,3,1
"2015-03","ZT","D","IZ","II","BTF",64.4409613,2015-03-01,2015,3,1
"2015-03","ZT","D","IZ","IA","TT",1882,2015-03-01,2015,3,1
"2015-03","ZT","D","IZ","IA","BMF",186.1,2015-03-01,2015,3,1
"2015-03","ZT","D","IZ","IA","BTF",98.88416578,2015-03-01,2015,3,1
"2015-03","ZT","D","AZ","II","TT",741.2,2015-03-01,2015,3,1
"2015-03","ZT","D","AZ","II","BMF",58.9,2015-03-01,2015,3,1
"2015-03","ZT","D","AZ","II","BTF",79.46573125,2015-03-01,2015,3,1
"2015-03","ZT","EG","IZ","II","TT",544.7,2015-03-01,2015,3,1
"2015-03","ZT","EG","IZ","II","BMF",35.1,2015-03-01,2015,3,1
"2015-03","ZT","EG","IZ","II","BTF",64.43914081,2015-03-01,2015,3,1
"2015-03","ZT","EG","IZ","IA","TT",1191.4,2015-03-01,2015,3,1
"2015-03","ZT","EG","IZ","IA","BMF",86.2,2015-03-01,2015,3,1
"2015-03","ZT","EG","IZ","IA","BTF",72.35185496,2015-03-01,2015,3,1
"2015-03","PGT","K","IZ","II","TT",11803.2,2015-03-01,2015,3,1
"2015-03","PGT","K","IZ","II","BMF",1234.6,2015-03-01,2015,3,1
"2015-03","PGT","K","IZ","II","BTF",104.59875288,2015-03-01,2015,3,1
"2015-03","PGT","K","IZ","IA","TT",3740.7,2015-03-01,2015,3,1
"2015-03","PGT","K","IZ","IA","BMF",598.9,2015-03-01,2015,3,1
"2015-03","PGT","K","IZ","IA","BTF",160.1037239,2015-03-01,2015,3,1
"2015-03","PGT","K","AZ","II","TT",3296.6,2015-03-01,2015,3,1
"2015-03","PGT","K","AZ","II","BMF",554.4,2015-03-01,2015,3,1
"2015-03","PGT","K","AZ","II","BTF",168.17326943,2015-03-01,2015,3,1
"2015-03","PGT","D","IZ","II","TT",52172.6,2015-03-01,2015,3,1
"2015-03","PGT","D","IZ","II","BMF",3359.6,2015-03-01,2015,3,1
"2015-03","PGT","D","IZ","II","BTF",64.39395391,2015-03-01,2015,3,1
"2015-03","PGT","D","IZ","IA","TT",1879.6,2015-03-01,2015,3,1
"2015-03","PGT","D","IZ","IA","BMF",185.9,2015-03-01,2015,3,1
"2015-03","PGT","D","IZ","IA","BTF",98.90402213,2015-03-01,2015,3,1
"2015-03","PGT","D","AZ","II","TT",728.3,2015-03-01,2015,3,1
"2015-03","PGT","D","AZ","II","BMF",56.3,2015-03-01,2015,3,1
"2015-03","PGT","D","AZ","II","BTF",77.30330908,2015-03-01,2015,3,1
"2015-03","PGT","EG","IZ","II","TT",429.4,2015-03-01,2015,3,1
"2015-03","PGT","EG","IZ","II","BMF",25,2015-03-01,2015,3,1
"2015-03","PGT","EG","IZ","II","BTF",58.22077317,2015-03-01,2015,3,1
"2015-03","PGT","EG","IZ","IA","TT",281.3,2015-03-01,2015,3,1
"2015-03","PGT","EG","IZ","IA","BMF",29.3,2015-03-01,2015,3,1
"2015-03","PGT","EG","IZ","IA","BTF",104.15926058,2015-03-01,2015,3,1
"2015-03","PGKL","K","IZ","II","TT",1469.3,2015-03-01,2015,3,1
"2015-03","PGKL","K","IZ","II","BMF",36.2,2015-03-01,2015,3,1
"2015-03","PGKL","K","IZ","II","BTF",24.63758252,2015-03-01,2015,3,1
"2015-03","PGKL","K","AZ","II","TT",16.4,2015-03-01,2015,3,1
"2015-03","PGKL","K","AZ","II","BMF",0.5,2015-03-01,2015,3,1
"2015-03","PGKL","K","AZ","II","BTF",30.48780488,2015-03-01,2015,3,1
"2015-03","PGKL","D","IZ","II","TT",8.4,2015-03-01,2015,3,1
"2015-03","PGKL","D","IZ","II","BMF",0.3,2015-03-01,2015,3,1
"2015-03","PGKL","D","IZ","II","BTF",35.71428571,2015-03-01,2015,3,1
"2015-03","PGKL","D","AZ","II","TT",2.7,2015-03-01,2015,3,1
"2015-03","PGKL","D","AZ","II","BMF",0.1,2015-03-01,2015,3,1
"2015-03","PGKL","D","AZ","II","BTF",37.03703704,2015-03-01,2015,3,1
"2015-03","PGKL","EG","IZ","II","TT",74.2,2015-03-01,2015,3,1
"2015-03","PGKL","EG","IZ","II","BMF",0.9,2015-03-01,2015,3,1
"2015-03","PGKL","EG","IZ","II","BTF",12.12938005,2015-03-01,2015,3,1
"2015-03","DG","K","IZ","II","TT",2832.8,2015-03-01,2015,3,1
"2015-03","DG","K","IZ","II","BMF",396.7,2015-03-01,2015,3,1
"2015-03","DG","K","IZ","II","BTF",140.03812482,2015-03-01,2015,3,1
"2015-03","DG","K","IZ","IA","TT",5534.3,2015-03-01,2015,3,1
"2015-03","DG","K","IZ","IA","BMF",739.7,2015-03-01,2015,3,1
"2015-03","DG","K","IZ","IA","BTF",133.65737311,2015-03-01,2015,3,1
"2015-03","DG","K","AZ","II","TT",381.6,2015-03-01,2015,3,1
"2015-03","DG","K","AZ","II","BMF",111.3,2015-03-01,2015,3,1
"2015-03","DG","K","AZ","II","BTF",291.66666667,2015-03-01,2015,3,1
"2015-03","DG","D","IZ","II","TT",398,2015-03-01,2015,3,1
"2015-03","DG","D","IZ","II","BMF",28.1,2015-03-01,2015,3,1
"2015-03","DG","D","IZ","II","BTF",70.60301508,2015-03-01,2015,3,1
"2015-03","DG","D","IZ","IA","TT",2.4,2015-03-01,2015,3,1
"2015-03","DG","D","IZ","IA","BMF",0.2,2015-03-01,2015,3,1
"2015-03","DG","D","IZ","IA","BTF",83.33333333,2015-03-01,2015,3,1
"2015-03","DG","D","AZ","II","TT",12.9,2015-03-01,2015,3,1
"2015-03","DG","D","AZ","II","BMF",2.7,2015-03-01,2015,3,1
"2015-03","DG","D","AZ","II","BTF",209.30232558,2015-03-01,2015,3,1
"2015-03","DG","EG","IZ","II","TT",115.3,2015-03-01,2015,3,1
"2015-03","DG","EG","IZ","II","BMF",10.1,2015-03-01,2015,3,1
"2015-03","DG","EG","IZ","II","BTF",87.59757155,2015-03-01,2015,3,1
"2015-03","DG","EG","IZ","IA","TT",910.1,2015-03-01,2015,3,1
"2015-03","DG","EG","IZ","IA","BMF",56.9,2015-03-01,2015,3,1
"2015-03","DG","EG","IZ","IA","BTF",62.52060213,2015-03-01,2015,3,1
"2015-03","BT","K","IZ","II","TT",343.7,2015-03-01,2015,3,1
"2015-03","BT","K","IZ","II","BMF",94.8,2015-03-01,2015,3,1
"2015-03","BT","K","IZ","II","BTF",275.82193774,2015-03-01,2015,3,1
"2015-03","BT","K","IZ","IA","TT",222.4,2015-03-01,2015,3,1
"2015-03","BT","K","IZ","IA","BMF",58.6,2015-03-01,2015,3,1
"2015-03","BT","K","IZ","IA","BTF",263.48920863,2015-03-01,2015,3,1
"2015-03","BT","K","AZ","II","TT",363.1,2015-03-01,2015,3,1
"2015-03","BT","K","AZ","II","BMF",76.8,2015-03-01,2015,3,1
"2015-03","BT","K","AZ","II","BTF",211.51198017,2015-03-01,2015,3,1
"2015-03","BT","D","IZ","II","TT",10728.8,2015-03-01,2015,3,1
"2015-03","BT","D","IZ","II","BMF",2358.1,2015-03-01,2015,3,1
"2015-03","BT","D","IZ","II","BTF",219.79158899,2015-03-01,2015,3,1
"2015-03","BT","D","IZ","IA","TT",904.3,2015-03-01,2015,3,1
"2015-03","BT","D","IZ","IA","BMF",211.8,2015-03-01,2015,3,1
"2015-03","BT","D","IZ","IA","BTF",234.21430941,2015-03-01,2015,3,1
"2015-03","BT","D","AZ","II","TT",122,2015-03-01,2015,3,1
"2015-03","BT","D","AZ","II","BMF",25.6,2015-03-01,2015,3,1
"2015-03","BT","D","AZ","II","BTF",209.83606557,2015-03-01,2015,3,1
"2015-03","BT","EG","IZ","II","TT",39.3,2015-03-01,2015,3,1
"2015-03","BT","EG","IZ","II","BMF",10.1,2015-03-01,2015,3,1
"2015-03","BT","EG","IZ","II","BTF",256.99745547,2015-03-01,2015,3,1
"2015-03","BT","EG","IZ","IA","TT",154.6,2015-03-01,2015,3,1
"2015-03","BT","EG","IZ","IA","BMF",64.6,2015-03-01,2015,3,1
"2015-03","BT","EG","IZ","IA","BTF",417.85252264,2015-03-01,2015,3,1
"2015-03","BE","D","IZ","II","TT",NA,2015-03-01,2015,3,1
"2015-03","BE","D","IZ","II","BMF",NA,2015-03-01,2015,3,1
"2015-04","ZT","K","IZ","II","TT",13531.7,2015-04-01,2015,4,1
"2015-04","ZT","K","IZ","II","BMF",1466.6,2015-04-01,2015,4,1
"2015-04","ZT","K","IZ","II","BTF",108.38253878,2015-04-01,2015,4,1
"2015-04","ZT","K","IZ","IA","TT",10425.8,2015-04-01,2015,4,1
