"Date","Cardholder origin","Cardholder origin detail","Scaled Value","Scaled Number of Transactions"
"2020-01-18","Domestic","CHE",76.4801590955764,106.967842452694
"2020-01-18","Foreign","AUT",0.0902592894519296,0.119264414883818
"2020-01-18","Foreign","CHN",1.03906490232618,0.195771738310286
"2020-01-18","Foreign","DEU",0.840050664388868,0.976173627779466
"2020-01-18","Foreign","FRA",0.795835637797732,1.27961982216041
"2020-01-18","Foreign","GBR",0.859188828975545,1.08201272380346
"2020-01-18","Foreign","ITA",0.518702563984099,0.655019607763165
"2020-01-18","Foreign","LIE",0.17935436922671,0.188702203315748
"2020-01-18","Foreign","NLD",0.1622123339113,0.212222002432192
"2020-01-18","Foreign","RUS",0.222877344761401,0.177656054886782
"2020-01-18","Foreign","RoW",2.27079051318901,2.07806941875507
"2020-01-18","Foreign","USA",0.721527631190761,0.6567869915118
"2020-01-19","Domestic","CHE",18.2884104910888,34.0736631951171
"2020-01-19","Foreign","AUT",0.0737696476438707,0.0840866806561888
"2020-01-19","Foreign","CHN",0.567286045633155,0.133165567829809
"2020-01-19","Foreign","DEU",0.64966185918514,0.689721507904624
"2020-01-19","Foreign","FRA",0.456995730874826,0.791685954941231
"2020-01-19","Foreign","GBR",0.758729482402177,0.866765776109186
"2020-01-19","Foreign","ITA",0.400811224204026,0.510909855951427
"2020-01-19","Foreign","LIE",0.0240279243343362,0.0384745846818131
"2020-01-19","Foreign","NLD",0.14716283639892,0.152096966829606
"2020-01-19","Foreign","RUS",0.118537232691838,0.122425312741953
"2020-01-19","Foreign","RoW",1.56082108975851,1.46628273653542
"2020-01-19","Foreign","USA",0.616239289774375,0.513323014531293
"2020-01-20","Domestic","CHE",45.3976542295379,86.9230596675551
"2020-01-20","Foreign","AUT",0.0981484044227437,0.115423754045439
"2020-01-20","Foreign","CHN",1.15742625474721,0.218067964062291
"2020-01-20","Foreign","DEU",0.701180829663731,0.872917631080395
"2020-01-20","Foreign","FRA",0.709429012472164,1.40877478840678
"2020-01-20","Foreign","GBR",0.888737830537517,0.949866800444021
"2020-01-20","Foreign","ITA",0.319509935606236,0.493507923657179
"2020-01-20","Foreign","LIE",0.0737124776469091,0.111685057654097
"2020-01-20","Foreign","NLD",0.151024797160173,0.195873702757323
"2020-01-20","Foreign","RUS",0.288811895034162,0.169125029484719
"2020-01-20","Foreign","RoW",2.54706521859974,1.9344355010295
"2020-01-20","Foreign","USA",0.826122848560829,0.609577452533851
"2020-01-21","Domestic","CHE",45.208524374318,86.0273699766365
"2020-01-21","Foreign","AUT",0.0875254365661956,0.120454000099245
"2020-01-21","Foreign","CHN",0.989791214066778,0.215960698823534
"2020-01-21","Foreign","DEU",0.69327316841539,0.898884576925718
"2020-01-21","Foreign","FRA",0.728236046118154,1.35565131150071
"2020-01-21","Foreign","GBR",0.824811376897534,0.893412484934753
"2020-01-21","Foreign","ITA",0.326935538531679,0.498402217114936
"2020-01-21","Foreign","LIE",0.0758303168644438,0.108150290156828
"2020-01-21","Foreign","NLD",0.158950781472819,0.202569368112726
"2020-01-21","Foreign","RUS",0.220867243125647,0.166338001265719
"2020-01-21","Foreign","RoW",2.41189139539541,1.87662165955974
"2020-01-21","Foreign","USA",0.701442153606278,0.534021797279725
"2020-01-22","Domestic","CHE",47.8054542401402,89.284726201668
"2020-01-22","Foreign","AUT",0.0953435893125462,0.122799182381087
"2020-01-22","Foreign","CHN",1.88698047284134,0.273366682505144
"2020-01-22","Foreign","DEU",0.783527915282453,0.957174252481645
"2020-01-22","Foreign","FRA",0.727902420671812,1.39810250961695
"2020-01-22","Foreign","GBR",0.840824932315387,0.950138705636119
"2020-01-22","Foreign","ITA",0.344571924561277,0.514274682703635
"2020-01-22","Foreign","LIE",0.0956924245861501,0.12052197639727
"2020-01-22","Foreign","NLD",0.456344394693263,0.307184890772286
"2020-01-22","Foreign","RUS",0.260971308732445,0.175412837051977
"2020-01-22","Foreign","RoW",2.64045194850399,1.96084429281198
"2020-01-22","Foreign","USA",0.672702946117303,0.539459901121677
"2020-01-23","Domestic","CHE",48.702017898826,90.1596831216891
"2020-01-23","Foreign","AUT",0.105037939257628,0.122663229785039
"2020-01-23","Foreign","CHN",1.71239076214146,0.281523838268073
"2020-01-23","Foreign","DEU",0.839592082614487,0.97114338172566
"2020-01-23","Foreign","FRA",0.75603322332224,1.48310687029647
"2020-01-23","Foreign","GBR",0.960647728272692,1.00475766109873
"2020-01-23","Foreign","ITA",0.3432782668795,0.521208265102124
"2020-01-23","Foreign","LIE",0.0874090093328463,0.114370121426061
"2020-01-23","Foreign","NLD",0.365374617555962,0.272313049885766
"2020-01-23","Foreign","RUS",0.255126227723139,0.172659796981988
"2020-01-23","Foreign","RoW",2.89394253239324,2.03453059987044
"2020-01-23","Foreign","USA",0.709814399889863,0.559376956442827
"2020-01-24","Domestic","CHE",67.2349933584472,108.349596662636
"2020-01-24","Foreign","AUT",0.116545802646296,0.122357336443929
"2020-01-24","Foreign","CHN",1.80747213465857,0.271429358011449
"2020-01-24","Foreign","DEU",0.877962991537591,0.992827820795445
"2020-01-24","Foreign","FRA",0.830637966453614,1.54173642734251
"2020-01-24","Foreign","GBR",1.05895004016996,1.07249604208005
"2020-01-24","Foreign","ITA",0.383506948120474,0.537216683286872
"2020-01-24","Foreign","LIE",0.130700328703399,0.157229177330448
"2020-01-24","Foreign","NLD",0.365173651251827,0.285058605765342
"2020-01-24","Foreign","RUS",0.261454698502631,0.181972549811332
"2020-01-24","Foreign","RoW",2.95666434343474,2.18135940360315
"2020-01-24","Foreign","USA",0.97104467511995,0.661375391628447
"2020-01-25","Domestic","CHE",82.3945913838592,112.279748297364
"2020-01-25","Foreign","AUT",0.0848055991211853,0.109985650203487
"2020-01-25","Foreign","CHN",1.77483092900517,0.27900871524117
"2020-01-25","Foreign","DEU",0.89985236090099,0.989055136255091
"2020-01-25","Foreign","FRA",0.770027071103753,1.25892103941198
"2020-01-25","Foreign","GBR",0.953361899900406,1.16406011551892
"2020-01-25","Foreign","ITA",0.501697699067592,0.665318016913862
"2020-01-25","Foreign","LIE",0.183372054496435,0.194038342710664
"2020-01-25","Foreign","NLD",0.350752185677436,0.278294964111913
"2020-01-25","Foreign","RUS",0.200077453421598,0.177248197098636
"2020-01-25","Foreign","RoW",2.61473090488913,2.25429797138334
"2020-01-25","Foreign","USA",0.671489265341338,0.626741467785013
"2020-01-26","Domestic","CHE",20.3090504733928,36.1757622352238
"2020-01-26","Foreign","AUT",0.0791585708960652,0.0776289323438703
"2020-01-26","Foreign","CHN",1.47280486214161,0.234450251886172
"2020-01-26","Foreign","DEU",0.722813468577728,0.695907351024845
"2020-01-26","Foreign","FRA",0.467202171111207,0.792977504603695
"2020-01-26","Foreign","GBR",0.833207377767157,0.896165525004741
"2020-01-26","Foreign","ITA",0.386753506112872,0.494051734041374
"2020-01-26","Foreign","LIE",0.0302651439822986,0.0418394114340212
"2020-01-26","Foreign","NLD",0.310930668849373,0.224491724225597
"2020-01-26","Foreign","RUS",0.127512894802659,0.116681315558891
"2020-01-26","Foreign","RoW",1.92344155377361,1.55342835060271
"2020-01-26","Foreign","USA",0.479371254719545,0.436135928124582
"2020-01-27","Domestic","CHE",49.6850884721465,90.646835261481
"2020-01-27","Foreign","AUT",0.0852566033940855,0.10879606498806
"2020-01-27","Foreign","CHN",2.07273479198683,0.317381335475946
"2020-01-27","Foreign","DEU",0.645958975046708,0.819556237131237
"2020-01-27","Foreign","FRA",0.730776310484141,1.36472614728696
"2020-01-27","Foreign","GBR",1.717171809218,0.97223100249405
"2020-01-27","Foreign","ITA",0.30134440501198,0.479266889221066
"2020-01-27","Foreign","LIE",0.0793329474146421,0.112058927293231
"2020-01-27","Foreign","NLD",0.341655655564956,0.250492658219932
"2020-01-27","Foreign","RUS",0.293293589683981,0.151247263104301
"2020-01-27","Foreign","RoW",2.54527011828895,1.91057582042293
"2020-01-27","Foreign","USA",0.63867861735637,0.468084788196052
"2020-01-28","Domestic","CHE",47.8094051298322,87.666346498303
"2020-01-28","Foreign","AUT",0.0770404967172443,0.105431238235852
"2020-01-28","Foreign","CHN",2.57432718923798,0.328903317991083
"2020-01-28","Foreign","DEU",0.66274671615463,0.810515389493991
"2020-01-28","Foreign","FRA",0.666210993190873,1.31687083347778
"2020-01-28","Foreign","GBR",1.298785692269,0.856093497319355
"2020-01-28","Foreign","ITA",0.303901766727561,0.474882417998492
"2020-01-28","Foreign","LIE",0.0850519716938849,0.110903330226817
"2020-01-28","Foreign","NLD",0.298831744681104,0.22099094487734
"2020-01-28","Foreign","RUS",0.17359232745198,0.136326465687944
"2020-01-28","Foreign","RoW",2.34469833373327,1.75592974241741
"2020-01-28","Foreign","USA",0.629497289715689,0.445890526891084
"2020-01-29","Domestic","CHE",51.3794629158585,92.2285077639129
"2020-01-29","Foreign","AUT",0.0972300229913143,0.116273457770744
"2020-01-29","Foreign","CHN",2.40293991471696,0.317653240668044
"2020-01-29","Foreign","DEU",0.697556614479951,0.869110958391028
"2020-01-29","Foreign","FRA",0.709263709375257,1.35320416477183
"2020-01-29","Foreign","GBR",1.1883860696043,0.906497922304451
"2020-01-29","Foreign","ITA",0.311099523777724,0.493066077720021
"2020-01-29","Foreign","LIE",0.0881395822921693,0.119060485989745
"2020-01-29","Foreign","NLD",0.309061050566657,0.229759887322488
"2020-01-29","Foreign","RUS",0.262464769659991,0.152028990531581
"2020-01-29","Foreign","RoW",2.64163912173085,1.85446138640379
"2020-01-29","Foreign","USA",0.680170446556103,0.447929815831816
"2020-01-30","Domestic","CHE",53.9603442836036,95.1576064457845
"2020-01-30","Foreign","AUT",0.163971230603902,0.140540996165457
"2020-01-30","Foreign","CHN",1.80260821673637,0.265311491189252
"2020-01-30","Foreign","DEU",1.10681906720393,0.977397201143905
"2020-01-30","Foreign","FRA",0.880404482094867,1.48429645551189
"2020-01-30","Foreign","GBR",1.45865964838349,1.0264081120195
"2020-01-30","Foreign","ITA",0.404868124512424,0.532934176511334
"2020-01-30","Foreign","LIE",0.0939697158476496,0.122459300890965
"2020-01-30","Foreign","NLD",0.437810781580039,0.268268460153314
"2020-01-30","Foreign","RUS",0.355197970410675,0.190911433001541
"2020-01-30","Foreign","RoW",3.45892719880012,2.20515110791169
"2020-01-30","Foreign","USA",0.839802102760186,0.497960371177778
"2020-01-31","Domestic","CHE",66.2662654681819,108.029020441153
"2020-01-31","Foreign","AUT",0.184524253735836,0.139759268738176
"2020-01-31","Foreign","CHN",1.60841295645924,0.252735876054737
"2020-01-31","Foreign","DEU",1.1520447993479,1.0383719404718
"2020-01-31","Foreign","FRA",0.955349973915577,1.60305104816053
"2020-01-31","Foreign","GBR",1.73610466463277,1.09339875372255
"2020-01-31","Foreign","ITA",0.416857047638522,0.552409385895326
"2020-01-31","Foreign","LIE",0.13421329363417,0.156073580264034
"2020-01-31","Foreign","NLD",0.34805791985241,0.271871203948607
"2020-01-31","Foreign","RUS",0.396990569636892,0.216164627717607
"2020-01-31","Foreign","RoW",3.62208930888671,2.31003853576335
"2020-01-31","Foreign","USA",0.880599413809968,0.577866509505466
"2020-02-01","Domestic","CHE",82.9785275302788,112.609671259825
"2020-02-01","Foreign","AUT",0.132215977808408,0.130922349995004
"2020-02-01","Foreign","CHN",1.43761809374522,0.243389135076382
"2020-02-01","Foreign","DEU",1.13539093526485,1.11209223567926
"2020-02-01","Foreign","FRA",0.873920654912919,1.34433325787964
"2020-02-01","Foreign","GBR",1.24851003118457,1.16824065784742
"2020-02-01","Foreign","ITA",0.543829406170162,0.663210751675106
"2020-02-01","Foreign","LIE",0.20099954724135,0.195431856820164
"2020-02-01","Foreign","NLD",0.263513354888186,0.285602416149537
"2020-02-01","Foreign","RUS",0.308050012152002,0.199816328042738
"2020-02-01","Foreign","RoW",2.76372349838856,2.36289010747732
"2020-02-01","Foreign","USA",0.694293887235038,0.617020857167523
"2020-02-02","Domestic","CHE",19.4638612644143,34.8251071816279
"2020-02-02","Foreign","AUT",0.102457743221047,0.0937733031246665
"2020-02-02","Foreign","CHN",0.516637105469309,0.129188954395381
"2020-02-02","Foreign","DEU",0.950466276169102,0.759397213379639
"2020-02-02","Foreign","FRA",0.536675645620846,0.837535967958692
"2020-02-02","Foreign","GBR",1.1613441558747,0.891679089335131
"2020-02-02","Foreign","ITA",0.400708166267864,0.479062960326993
"2020-02-02","Foreign","LIE",0.0220072259445725,0.0350757697805929
"2020-02-02","Foreign","NLD",0.213763223880626,0.198184896890152
"2020-02-02","Foreign","RUS",0.220066600794748,0.13102431444204
"2020-02-02","Foreign","RoW",2.16847952287132,1.63459205044385
"2020-02-02","Foreign","USA",0.446134574930382,0.437359501489021
"2020-02-03","Domestic","CHE",48.0564448437759,88.3467552533782
"2020-02-03","Foreign","AUT",0.145559660298768,0.138093849436578
"2020-02-03","Foreign","CHN",0.948863233213679,0.178029924525916
"2020-02-03","Foreign","DEU",0.988751494711117,0.937834995693702
"2020-02-03","Foreign","FRA",0.79039868454261,1.41237753220207
"2020-02-03","Foreign","GBR",1.37288392935565,0.974440232179844
"2020-02-03","Foreign","ITA",0.385104837591685,0.518081355393002
"2020-02-03","Foreign","LIE",0.0826287180484419,0.10818427830584
"2020-02-03","Foreign","NLD",0.184229486970216,0.205492348927776
"2020-02-03","Foreign","RUS",0.336440936526395,0.183875886156015
"2020-02-03","Foreign","RoW",2.92307311489669,1.99428863143999
"2020-02-03","Foreign","USA",0.697713106528624,0.48286963301636
"2020-02-04","Domestic","CHE",46.6415151404921,86.7232433395124
"2020-02-04","Foreign","AUT",0.156914493401713,0.133165567829809
"2020-02-04","Foreign","CHN",0.955413840309196,0.155325840985765
"2020-02-04","Foreign","DEU",1.00325765208113,0.916184544772929
"2020-02-04","Foreign","FRA",0.757557154812588,1.37097996670521
"2020-02-04","Foreign","GBR",1.40218282637649,0.906531910453463
"2020-02-04","Foreign","ITA",0.371927969782506,0.488613630199422
"2020-02-04","Foreign","LIE",0.0747690828870071,0.108422195348926
"2020-02-04","Foreign","NLD",0.191223892859189,0.181428739427137
"2020-02-04","Foreign","RUS",0.322502798065847,0.169566875421878
"2020-02-04","Foreign","RoW",2.84230370424652,1.86683307264423
"2020-02-04","Foreign","USA",0.622164817612065,0.442933557927022
"2020-02-05","Domestic","CHE",51.0735730594517,92.4410016715372
"2020-02-05","Foreign","AUT",0.195456728262695,0.138093849436578
"2020-02-05","Foreign","CHN",0.781557314554935,0.150431547528008
"2020-02-05","Foreign","DEU",1.09418348754188,0.986981859165346
"2020-02-05","Foreign","FRA",0.832327643551292,1.40364257790594
"2020-02-05","Foreign","GBR",1.34790516368819,0.958669731038182
"2020-02-05","Foreign","ITA",0.393743052219241,0.50601556249367
"2020-02-05","Foreign","LIE",0.0906087277928347,0.12330900461627
"2020-02-05","Foreign","NLD",0.21031509651679,0.21218801428318
"2020-02-05","Foreign","RUS",0.368776896140811,0.187886487739455
"2020-02-05","Foreign","RoW",3.25220431965595,2.01182651633029
"2020-02-05","Foreign","USA",0.781451648548495,0.460879300605465
"2020-02-06","Domestic","CHE",51.8134681391341,94.08939291048
"2020-02-06","Foreign","AUT",0.200997961252667,0.144381657003836
"2020-02-06","Foreign","CHN",0.906269611802484,0.147270649669873
"2020-02-06","Foreign","DEU",1.32771257900138,1.06396501667798
"2020-02-06","Foreign","FRA",0.908166536502683,1.49955713441837
"2020-02-06","Foreign","GBR",1.2059171812296,1.01335666279882
"2020-02-06","Foreign","ITA",0.432138017262034,0.526408451900991
"2020-02-06","Foreign","LIE",0.0915376394059087,0.122289360145904
"2020-02-06","Foreign","NLD",0.23309138207937,0.224117854586463
"2020-02-06","Foreign","RUS",0.483106861133106,0.200292162128909
"2020-02-06","Foreign","RoW",3.83278888038821,2.18407845552413
"2020-02-06","Foreign","USA",0.793320385060665,0.506491396579841
"2020-02-07","Domestic","CHE",63.0910537327209,105.461385724026
"2020-02-07","Foreign","AUT",0.16996389079709,0.142886178447299
"2020-02-07","Foreign","CHN",0.546312473127037,0.141696593231872
"2020-02-07","Foreign","DEU",1.29953549289358,1.12096314257145
"2020-02-07","Foreign","FRA",0.934835758556085,1.59812276655376
"2020-02-07","Foreign","GBR",1.29899712218242,1.06267346701552
"2020-02-07","Foreign","ITA",0.427833992504821,0.562265949108865
"2020-02-07","Foreign","LIE",0.121849090341702,0.146013088156422
"2020-02-07","Foreign","NLD",0.257100450770486,0.249337061153517
"2020-02-07","Foreign","RUS",0.463379781746576,0.19213500636598
"2020-02-07","Foreign","RoW",3.45877380432441,2.22873888332616
"2020-02-07","Foreign","USA",0.970795420355472,0.655223536657238
"2020-02-08","Domestic","CHE",76.4012674563655,107.630577370283
"2020-02-08","Foreign","AUT",0.104878302643741,0.128985025501308
"2020-02-08","Foreign","CHN",0.493734297170114,0.139011529459908
"2020-02-08","Foreign","DEU",1.14196990610364,1.16025344282955
"2020-02-08","Foreign","FRA",0.979117854846376,1.37611217720605
"2020-02-08","Foreign","GBR",1.00896074598517,1.15515522047772
"2020-02-08","Foreign","ITA",0.535741545279368,0.667017424364473
"2020-02-08","Foreign","LIE",0.167348231270373,0.178403794165051
"2020-02-08","Foreign","NLD",0.213647791316721,0.260009339943349
"2020-02-08","Foreign","RUS",0.196537131165066,0.171538188064586
"2020-02-08","Foreign","RoW",2.39079091246656,2.26565001315341
"2020-02-08","Foreign","USA",0.678993439320897,0.648629835748871
"2020-02-09","Domestic","CHE",20.2469946757812,37.4097699614099
"2020-02-09","Foreign","AUT",0.0826522885814724,0.0884031755807385
"2020-02-09","Foreign","CHN",0.152767806553804,0.0688599898987221
"2020-02-09","Foreign","DEU",0.840289937214702,0.779960043532021
"2020-02-09","Foreign","FRA",0.655049474486175,0.924613605727955
"2020-02-09","Foreign","GBR",0.855989196668028,0.935217908219762
"2020-02-09","Foreign","ITA",0.390546204202966,0.497042691154448
"2020-02-09","Foreign","LIE",0.0266415201177554,0.0439806648217899
"2020-02-09","Foreign","NLD",0.174562282885737,0.17330557181322
"2020-02-09","Foreign","RUS",0.160648278865306,0.124498589831697
"2020-02-09","Foreign","RoW",1.74786537769359,1.56780533763487
"2020-02-09","Foreign","USA",0.413619030488878,0.482767668569323
"2020-02-10","Domestic","CHE",45.131011346958,84.752882364977
"2020-02-10","Foreign","AUT",0.0921285043844383,0.122051443102819
"2020-02-10","Foreign","CHN",0.555656918724663,0.111549105058048
"2020-02-10","Foreign","DEU",0.681184574711672,0.799741146257123
"2020-02-10","Foreign","FRA",0.80671604098754,1.48840902154237
"2020-02-10","Foreign","GBR",0.8979334438244,1.04027527681648
"2020-02-10","Foreign","ITA",0.323481944401918,0.480660403330567
"2020-02-10","Foreign","LIE",0.0720745194443524,0.106314930110169
"2020-02-10","Foreign","NLD",0.143752475145825,0.184827554328357
"2020-02-10","Foreign","RUS",0.298616265601522,0.149547855653691
"2020-02-10","Foreign","RoW",2.40446572981362,1.84728988696221
"2020-02-10","Foreign","USA",0.780610863081844,0.463836269569527
"2020-02-11","Domestic","CHE",46.6776325787952,87.0222370863727
"2020-02-11","Foreign","AUT",0.0996561431644493,0.127387582497735
"2020-02-11","Foreign","CHN",0.437710789888662,0.0991774188176067
"2020-02-11","Foreign","DEU",0.720261718520867,0.865984048681906
"2020-02-11","Foreign","FRA",0.825124439315309,1.44011186179603
"2020-02-11","Foreign","GBR",0.843907530406232,0.874277157040883
"2020-02-11","Foreign","ITA",0.333832196609558,0.475970038766883
"2020-02-11","Foreign","LIE",0.0744985837062329,0.11018957909756
"2020-02-11","Foreign","NLD",0.150261110323577,0.166677882755841
"2020-02-11","Foreign","RUS",0.245133762814108,0.146794815583702
"2020-02-11","Foreign","RoW",2.31886003268852,1.75592974241741
"2020-02-11","Foreign","USA",0.695113158079913,0.435252236250264
"2020-02-12","Domestic","CHE",49.9685503730976,91.1539384447431
"2020-02-12","Foreign","AUT",0.107342979963947,0.137719979797444
"2020-02-12","Foreign","CHN",0.457531654072592,0.100842838119205
"2020-02-12","Foreign","DEU",0.757516392945449,0.944428696602069
"2020-02-12","Foreign","FRA",0.872907447022388,1.49371117278827
"2020-02-12","Foreign","GBR",0.80331190620853,0.903982799277548
"2020-02-12","Foreign","ITA",0.342577005340635,0.502412818698376
"2020-02-12","Foreign","LIE",0.0906084497553127,0.123410969063307
"2020-02-12","Foreign","NLD",0.166857424555585,0.188022440335504
"2020-02-12","Foreign","RUS",0.307150936706258,0.147576543010983
"2020-02-12","Foreign","RoW",2.26803413143195,1.85432543380774
"2020-02-12","Foreign","USA",0.623951357499992,0.46512781923199
"2020-02-13","Domestic","CHE",51.2351339122886,92.7862532892031
"2020-02-13","Foreign","AUT",0.130287278510268,0.141016830251628
"2020-02-13","Foreign","CHN",0.316319791818661,0.0979878336021796
"2020-02-13","Foreign","DEU",0.871455390189498,0.989598946639286
"2020-02-13","Foreign","FRA",0.941172801506503,1.60580408823052
"2020-02-13","Foreign","GBR",0.861350414068554,0.942729289151459
"2020-02-13","Foreign","ITA",0.355811853763213,0.520460525823856
"2020-02-13","Foreign","LIE",0.0914983577948722,0.124192696490588
"2020-02-13","Foreign","NLD",0.175573109835234,0.208109436401715
"2020-02-13","Foreign","RUS",0.229845951901146,0.153932326876265
"2020-02-13","Foreign","RoW",2.53102203064767,1.97916390512956
"2020-02-13","Foreign","USA",0.719706191719786,0.518081355393002
"2020-02-14","Domestic","CHE",68.4854029928907,111.903125618159
"2020-02-14","Foreign","AUT",0.136410424453765,0.149683808249739
"2020-02-14","Foreign","CHN",0.627340521329047,0.122935134977136
"2020-02-14","Foreign","DEU",1.04544894144987,1.08595534908888
"2020-02-14","Foreign","FRA",1.19807825398952,1.89004697841956
"2020-02-14","Foreign","GBR",1.21418603279918,1.08337224976395
"2020-02-14","Foreign","ITA",0.435783331969318,0.595234453650701
"2020-02-14","Foreign","LIE",0.134241351927767,0.163415020450669
"2020-02-14","Foreign","NLD",0.259936468739495,0.266738993447765
"2020-02-14","Foreign","RUS",0.30623844497107,0.179729331976526
"2020-02-14","Foreign","RoW",2.84795680622089,2.22336875578223
"2020-02-14","Foreign","USA",0.913650384114515,0.681598340290707
"2020-02-15","Domestic","CHE",75.186016367552,105.599445585313
"2020-02-15","Foreign","AUT",0.115057957293491,0.130174610716735
"2020-02-15","Foreign","CHN",0.508876302856906,0.119808225268014
"2020-02-15","Foreign","DEU",1.20278656096787,1.1653856533304
"2020-02-15","Foreign","FRA",1.27672957479679,1.64798338115466
"2020-02-15","Foreign","GBR",1.3816189793613,1.2280598001089
"2020-02-15","Foreign","ITA",0.516793480037339,0.697198900687308
"2020-02-15","Foreign","LIE",0.161675157586675,0.16929497022978
"2020-02-15","Foreign","NLD",0.55263282599409,0.401332063536086
"2020-02-15","Foreign","RUS",0.282965474745525,0.187614582547357
"2020-02-15","Foreign","RoW",2.70070832643314,2.34898895453133
"2020-02-15","Foreign","USA",0.748806178347748,0.676839999428999
"2020-02-16","Domestic","CHE",20.4159815466418,36.7814310506213
"2020-02-16","Foreign","AUT",0.0684271409937712,0.0857520999577867
"2020-02-16","Foreign","CHN",0.214614833230529,0.0603629526456715
"2020-02-16","Foreign","DEU",0.923997186307269,0.822921063883445
"2020-02-16","Foreign","FRA",0.942307707595238,1.12884839314228
"2020-02-16","Foreign","GBR",1.22595088117864,1.06043024918072
"2020-02-16","Foreign","ITA",0.384651166508186,0.514546587895732
"2020-02-16","Foreign","LIE",0.0281146608100634,0.0393242884071182
"2020-02-16","Foreign","NLD",0.529589181899928,0.345081676920891
"2020-02-16","Foreign","RUS",0.169498076131114,0.130378539610809
"2020-02-16","Foreign","RoW",1.81597255623981,1.63449008599681
"2020-02-16","Foreign","USA",0.56072072996112,0.549758310272374
"2020-02-17","Domestic","CHE",46.1052783007374,87.6844961698755
"2020-02-17","Foreign","AUT",0.0956914573288551,0.122153407549856
"2020-02-17","Foreign","CHN",0.292334845819598,0.0933994334855323
"2020-02-17","Foreign","DEU",0.912167050018406,1.0074767130197
"2020-02-17","Foreign","FRA",1.01034623045362,1.72449070458113
"2020-02-17","Foreign","GBR",1.21558174199961,1.14169591346889
"2020-02-17","Foreign","ITA",0.348089142291329,0.500033648267522
"2020-02-17","Foreign","LIE",0.076627998683136,0.122119419400843
"2020-02-17","Foreign","NLD",0.344991283464944,0.380939174128765
"2020-02-17","Foreign","RUS",0.262069396387628,0.178369806016038
"2020-02-17","Foreign","RoW",2.53265230561617,1.99340493956567
"2020-02-17","Foreign","USA",0.693500552200141,0.585377890437162
"2020-02-18","Domestic","CHE",46.1691026871947,88.6321877287827
"2020-02-18","Foreign","AUT",0.128483343655117,0.135306821217578
"2020-02-18","Foreign","CHN",0.356961084658365,0.0899666304352998
"2020-02-18","Foreign","DEU",1.14199168701487,1.08296439197581
"2020-02-18","Foreign","FRA",0.995919035739871,1.68027212271625
"2020-02-18","Foreign","GBR",1.16630303340072,1.14122007938272
"2020-02-18","Foreign","ITA",0.397401399445868,0.529127503821967
"2020-02-18","Foreign","LIE",0.0834400824460356,0.11821078226444
"2020-02-18","Foreign","NLD",0.30323177070385,0.383828166794802
"2020-02-18","Foreign","RUS",0.431037403773025,0.228230420616939
"2020-02-18","Foreign","RoW",2.9794184486519,2.18496214739845
"2020-02-18","Foreign","USA",0.699676979531312,0.527360120073333
"2020-02-19","Domestic","CHE",48.1766011046227,90.2431580156631
"2020-02-19","Foreign","AUT",0.162833461903496,0.148528211183325
"2020-02-19","Foreign","CHN",0.516227442634721,0.086805732577165
"2020-02-19","Foreign","DEU",1.15382506185346,1.10509067698275
"2020-02-19","Foreign","FRA",0.989945994814083,1.67833479822256
"2020-02-19","Foreign","GBR",1.48286488625248,1.24440809978377
"2020-02-19","Foreign","ITA",0.355433092253786,0.532152449084053
"2020-02-19","Foreign","LIE",0.0913118298617758,0.127251629901686
"2020-02-19","Foreign","NLD",0.323327261555148,0.384983763861217
"2020-02-19","Foreign","RUS",0.552994928748323,0.254979093889543
"2020-02-19","Foreign","RoW",3.19083038361303,2.2241164950605
"2020-02-19","Foreign","USA",0.722319732678906,0.507239135858109
"2020-02-20","Domestic","CHE",47.9766623997567,91.2750722078226
"2020-02-20","Foreign","AUT",0.113445754763927,0.128577167713162
"2020-02-20","Foreign","CHN",0.496653295633377,0.0905444289685073
"2020-02-20","Foreign","DEU",0.960654326768814,1.07871587334928
"2020-02-20","Foreign","FRA",1.03484214284583,1.77431733103302
"2020-02-20","Foreign","GBR",1.22090748807796,1.21368281307674
"2020-02-20","Foreign","ITA",0.366691387596261,0.55648796377679
"2020-02-20","Foreign","LIE",0.0893115926840214,0.129392883289455
"2020-02-20","Foreign","NLD",0.362583477192623,0.407517906656307
"2020-02-20","Foreign","RUS",0.394002950729985,0.210828488322692
"2020-02-20","Foreign","RoW",2.69946712385851,2.09502950511216
"2020-02-20","Foreign","USA",0.652140038947261,0.53735263588292
"2020-02-21","Domestic","CHE",61.5331816420659,102.957444798148
"2020-02-21","Foreign","AUT",0.110955525403844,0.128509191415137
"2020-02-21","Foreign","CHN",0.309169273735095,0.103425937444132
"2020-02-21","Foreign","DEU",1.2849405240734,1.22347139999225
"2020-02-21","Foreign","FRA",1.2887553281045,1.95734351346373
"2020-02-21","Foreign","GBR",1.64731891530733,1.27642493615326
"2020-02-21","Foreign","ITA",0.377448083668868,0.580177703638295
"2020-02-21","Foreign","LIE",0.126708622319888,0.148018388948142
"2020-02-21","Foreign","NLD",0.603815347574883,0.49707667930346
"2020-02-21","Foreign","RUS",0.392498039355757,0.232478939243465
"2020-02-21","Foreign","RoW",3.23466204345353,2.30463442007041
"2020-02-21","Foreign","USA",0.927815972932178,0.649819420964298
"2020-02-22","Domestic","CHE",72.209536939981,103.458328150141
"2020-02-22","Foreign","AUT",0.108374569659104,0.119400367479867
"2020-02-22","Foreign","CHN",0.312156810405552,0.113282500657671
