"CubeId";"plkoprgru"
"PublishingDate";"2023-07-21 09:00"

"Date";"D0";"Value"
"1988-07";"N";"186.053"
"1988-07";"FK";"90.7802"
"1988-07";"EU";"47.7753"
"1988-07";"RH";"54.2868"
"1988-07";"SWD";"70.9435"
"1988-07";"T";"70.5614"
"1988-08";"NG";"81.2282"
"1988-08";"AGT";"57.6696"
"1988-08";"BS";"84.2961"
"1988-08";"WE";"52.9553"
"1988-08";"HH";"90.6942"
"1988-08";"G";"77.1155"
"1988-08";"V";"70.8625"
"1988-08";"N";"186.053"
"1988-08";"FK";"95.8165"
"1988-08";"EU";"48.6181"
"1988-08";"RH";"53.7328"
"1988-08";"SWD";"70.9435"
"1988-08";"T";"70.8076"
"1988-09";"NG";"81.264"
"1988-09";"AGT";"57.6696"
"1988-09";"BS";"84.6956"
"1988-09";"WE";"52.8652"
"1988-09";"HH";"90.8637"
"1988-09";"G";"77.1237"
"1988-09";"V";"70.8584"
"1988-09";"N";"186.053"
"1988-09";"FK";"95.8165"
"1988-09";"EU";"48.6181"
"1988-09";"RH";"53.7328"
"1988-09";"SWD";"71.3384"
"1988-09";"T";"70.8259"
"1988-10";"NG";"81.8464"
"1988-10";"AGT";"57.6696"
"1988-10";"BS";"84.6956"
"1988-10";"WE";"52.7258"
"1988-10";"HH";"90.8637"
"1988-10";"G";"77.3481"
"1988-10";"V";"71.3221"
"1988-10";"N";"186.053"
"1988-10";"FK";"95.8159"
"1988-10";"EU";"48.6181"
"1988-10";"RH";"53.7328"
"1988-10";"SWD";"71.3384"
"1988-10";"T";"70.9391"
"1988-11";"NG";"81.7464"
"1988-11";"AGT";"57.8762"
"1988-11";"BS";"84.6956"
"1988-11";"WE";"53.3398"
"1988-11";"HH";"90.8637"
"1988-11";"G";"77.3481"
"1988-11";"V";"71.2624"
"1988-11";"N";"186.053"
"1988-11";"FK";"95.5284"
"1988-11";"EU";"49.8325"
"1988-11";"RH";"54.5521"
"1988-11";"SWD";"71.3384"
"1988-11";"T";"71.1996"
"1988-12";"NG";"81.7763"
"1988-12";"AGT";"57.8762"
"1988-12";"BS";"85.0387"
"1988-12";"WE";"53.5603"
"1988-12";"HH";"91.1532"
"1988-12";"G";"77.3898"
"1988-12";"V";"71.4259"
"1988-12";"N";"186.053"
"1988-12";"FK";"95.5284"
"1988-12";"EU";"49.8325"
"1988-12";"RH";"54.5521"
"1988-12";"SWD";"71.4992"
"1988-12";"T";"71.3285"
"1989-01";"NG";"82.1465"
"1989-01";"AGT";"57.8762"
"1989-01";"BS";"85.0387"
"1989-01";"WE";"53.849"
"1989-01";"HH";"91.1532"
"1989-01";"G";"77.9433"
"1989-01";"V";"73.3137"
"1989-01";"N";"186.053"
"1989-01";"FK";"95.5272"
"1989-01";"EU";"49.8325"
"1989-01";"RH";"54.5521"
"1989-01";"SWD";"71.4992"
"1989-01";"T";"71.7197"
"1989-02";"NG";"82.4292"
"1989-02";"AGT";"58.0867"
"1989-02";"BS";"85.0387"
"1989-02";"WE";"53.7652"
"1989-02";"HH";"91.1532"
"1989-02";"G";"77.9433"
"1989-02";"V";"73.6052"
"1989-02";"N";"186.053"
"1989-02";"FK";"96.7438"
"1989-02";"EU";"49.865"
"1989-02";"RH";"55.9676"
"1989-02";"SWD";"71.4992"
"1989-02";"T";"72.0802"
"1989-03";"NG";"82.8144"
"1989-03";"AGT";"58.0867"
"1989-03";"BS";"85.6045"
"1989-03";"WE";"53.8877"
"1989-03";"HH";"92.0412"
"1989-03";"G";"77.9643"
"1989-03";"V";"73.669"
"1989-03";"N";"186.053"
"1989-03";"FK";"96.7438"
"1989-03";"EU";"49.865"
"1989-03";"RH";"55.9676"
"1989-03";"SWD";"72.3725"
"1989-03";"T";"72.2738"
"1989-04";"NG";"83.3323"
"1989-04";"AGT";"58.0867"
"1989-04";"BS";"85.6045"
"1989-04";"WE";"54.155"
"1989-04";"HH";"92.0412"
"1989-04";"G";"78.4111"
"1989-04";"V";"75.3549"
"1989-04";"N";"186.053"
"1989-04";"FK";"96.7623"
"1989-04";"EU";"49.865"
"1989-04";"RH";"55.9676"
"1989-04";"SWD";"72.3725"
"1989-04";"T";"72.6541"
"1989-05";"NG";"83.3407"
"1989-05";"AGT";"59.1265"
"1989-05";"BS";"85.6045"
"1989-05";"WE";"54.835"
"1989-05";"HH";"92.0412"
"1989-05";"G";"78.4111"
"1989-05";"V";"75.9514"
"1989-05";"N";"185.7872"
"1989-05";"FK";"93.4962"
"1989-05";"EU";"49.9522"
"1989-05";"RH";"56.4128"
"1989-05";"SWD";"72.3725"
"1989-05";"T";"72.7043"
"1989-06";"NG";"84.1377"
"1989-06";"AGT";"59.1265"
"1989-06";"BS";"86.0261"
"1989-06";"WE";"54.8054"
"1989-06";"HH";"92.5201"
"1989-06";"G";"78.4445"
"1989-06";"V";"75.5246"
"1989-06";"N";"185.7872"
"1989-06";"FK";"93.4962"
"1989-06";"EU";"49.9522"
"1989-06";"RH";"56.4128"
"1989-06";"SWD";"72.8919"
"1989-06";"T";"72.8286"
"1989-07";"NG";"83.4928"
"1989-07";"AGT";"59.1265"
"1989-07";"BS";"86.0261"
"1989-07";"WE";"54.729"
"1989-07";"HH";"92.5201"
"1989-07";"G";"78.8506"
"1989-07";"V";"74.9763"
"1989-07";"N";"185.7872"
"1989-07";"FK";"93.5058"
"1989-07";"EU";"49.9522"
"1989-07";"RH";"56.4128"
"1989-07";"SWD";"72.8919"
"1989-07";"T";"72.6674"
"1989-08";"NG";"82.1387"
"1989-08";"AGT";"59.8329"
"1989-08";"BS";"86.0261"
"1989-08";"WE";"54.8332"
"1989-08";"HH";"92.5201"
"1989-08";"G";"78.8506"
"1989-08";"V";"74.6933"
"1989-08";"N";"185.7872"
"1989-08";"FK";"98.4257"
"1989-08";"EU";"50.85"
"1989-08";"RH";"56.0983"
"1989-08";"SWD";"72.8919"
"1989-08";"T";"72.9086"
"1989-09";"NG";"82.6897"
"1989-09";"AGT";"59.8329"
"1989-09";"BS";"87.1892"
"1989-09";"WE";"55.1263"
"1989-09";"HH";"93.3823"
"1989-09";"G";"78.8868"
"1989-09";"V";"74.892"
"1989-09";"N";"185.7872"
"1989-09";"FK";"98.4257"
"1989-09";"EU";"50.85"
"1989-09";"RH";"56.0983"
"1989-09";"SWD";"73.4248"
"1989-09";"T";"73.2258"
"1989-10";"NG";"83.2755"
"1989-10";"AGT";"59.8329"
"1989-10";"BS";"87.1892"
"1989-10";"WE";"55.3986"
"1989-10";"HH";"93.3823"
"1989-10";"G";"78.8927"
"1989-10";"V";"75.9072"
"1989-10";"N";"185.7872"
"1989-10";"FK";"98.4262"
"1989-10";"EU";"50.85"
"1989-10";"RH";"56.0983"
"1989-10";"SWD";"73.4248"
"1989-10";"T";"73.5152"
"1989-11";"NG";"83.6348"
"1989-11";"AGT";"60.2022"
"1989-11";"BS";"87.1892"
"1989-11";"WE";"57.7189"
"1989-11";"HH";"93.3823"
"1989-11";"G";"78.8927"
"1989-11";"V";"75.4166"
"1989-11";"N";"185.7872"
"1989-11";"FK";"98.3398"
"1989-11";"EU";"51.2486"
"1989-11";"RH";"57.1165"
"1989-11";"SWD";"73.4248"
"1989-11";"T";"74.3639"
"1989-12";"NG";"84.4989"
"1989-12";"AGT";"60.2022"
"1989-12";"BS";"87.8097"
"1989-12";"WE";"58.7806"
"1989-12";"HH";"93.9649"
"1989-12";"G";"78.9403"
"1989-12";"V";"75.556"
"1989-12";"N";"185.7872"
"1989-12";"FK";"98.3398"
"1989-12";"EU";"51.2486"
"1989-12";"RH";"57.1165"
"1989-12";"SWD";"73.814"
"1989-12";"T";"74.9106"
"1990-01";"NG";"85.8328"
"1990-01";"AGT";"60.2022"
"1990-01";"BS";"87.8097"
"1990-01";"WE";"58.4543"
"1990-01";"HH";"93.9649"
"1990-01";"G";"80.0167"
"1990-01";"V";"77.9188"
"1990-01";"N";"185.7872"
"1990-01";"FK";"98.383"
"1990-01";"EU";"51.2486"
"1990-01";"RH";"57.1165"
"1990-01";"SWD";"73.814"
"1990-01";"T";"75.3514"
"1990-02";"NG";"87.0634"
"1990-02";"AGT";"60.4852"
"1990-02";"BS";"87.8097"
"1990-02";"WE";"57.5121"
"1990-02";"HH";"93.9649"
"1990-02";"G";"80.0167"
"1990-02";"V";"77.7727"
"1990-02";"N";"185.7872"
"1990-02";"FK";"99.6925"
"1990-02";"EU";"51.4003"
"1990-02";"RH";"58.8103"
"1990-02";"SWD";"73.814"
"1990-02";"T";"75.5958"
"1990-03";"NG";"87.617"
"1990-03";"AGT";"60.4852"
"1990-03";"BS";"89.1234"
"1990-03";"WE";"57.5685"
"1990-03";"HH";"95.9775"
"1990-03";"G";"80.0252"
"1990-03";"V";"77.5116"
"1990-03";"N";"185.7872"
"1990-03";"FK";"99.6925"
"1990-03";"EU";"51.4003"
"1990-03";"RH";"58.8103"
"1990-03";"SWD";"75.1009"
"1990-03";"T";"75.8562"
"1990-04";"NG";"88.4959"
"1990-04";"AGT";"60.4852"
"1990-04";"BS";"89.1234"
"1990-04";"WE";"57.5228"
"1990-04";"HH";"95.9775"
"1990-04";"G";"80.0383"
"1990-04";"V";"77.7995"
"1990-04";"N";"185.7872"
"1990-04";"FK";"99.6946"
"1990-04";"EU";"51.4003"
"1990-04";"RH";"58.8103"
"1990-04";"SWD";"75.1009"
"1990-04";"T";"76.0122"
"1990-05";"NG";"87.9658"
"1990-05";"AGT";"61.9906"
"1990-05";"BS";"89.1234"
"1990-05";"WE";"59.3077"
"1990-05";"HH";"95.9775"
"1990-05";"G";"82.0183"
"1990-05";"V";"77.7977"
"1990-05";"N";"185.7872"
"1990-05";"FK";"96.1122"
"1990-05";"EU";"51.687"
"1990-05";"RH";"59.5106"
"1990-05";"SWD";"75.1009"
"1990-05";"T";"76.382"
"1990-06";"NG";"88.4975"
"1990-06";"AGT";"61.9906"
"1990-06";"BS";"89.5253"
"1990-06";"WE";"59.1401"
"1990-06";"HH";"96.657"
"1990-06";"G";"82.0689"
"1990-06";"V";"77.858"
"1990-06";"N";"185.7872"
"1990-06";"FK";"96.1122"
"1990-06";"EU";"51.687"
"1990-06";"RH";"59.5106"
"1990-06";"SWD";"75.7709"
"1990-06";"T";"76.4884"
"1990-07";"NG";"88.3328"
"1990-07";"AGT";"61.9906"
"1990-07";"BS";"89.5253"
"1990-07";"WE";"59.1952"
"1990-07";"HH";"96.657"
"1990-07";"G";"82.7725"
"1990-07";"V";"77.8798"
"1990-07";"N";"185.7872"
"1990-07";"FK";"96.1467"
"1990-07";"EU";"51.687"
"1990-07";"RH";"59.5106"
"1990-07";"SWD";"75.7709"
"1990-07";"T";"76.526"
"1990-08";"NG";"87.7281"
"1990-08";"AGT";"63.1696"
"1990-08";"BS";"89.5253"
"1990-08";"WE";"60.0897"
"1990-08";"HH";"96.657"
"1990-08";"G";"82.7725"
"1990-08";"V";"78.4935"
"1990-08";"N";"185.7872"
"1990-08";"FK";"102.1984"
"1990-08";"EU";"53.5157"
"1990-08";"RH";"59.1275"
"1990-08";"SWD";"75.7709"
"1990-08";"T";"77.3441"
"1990-09";"NG";"87.817"
"1990-09";"AGT";"63.1696"
"1990-09";"BS";"90.638"
"1990-09";"WE";"60.3934"
"1990-09";"HH";"97.1529"
"1990-09";"G";"82.7992"
"1990-09";"V";"79.8756"
"1990-09";"N";"185.7872"
"1990-09";"FK";"102.1984"
"1990-09";"EU";"53.5157"
"1990-09";"RH";"59.1275"
"1990-09";"SWD";"76.4137"
"1990-09";"T";"77.7116"
"1990-10";"NG";"88.1246"
"1990-10";"AGT";"63.1696"
"1990-10";"BS";"90.638"
"1990-10";"WE";"61.3496"
"1990-10";"HH";"97.1529"
"1990-10";"G";"82.96"
"1990-10";"V";"80.972"
"1990-10";"N";"185.7872"
"1990-10";"FK";"102.1983"
"1990-10";"EU";"53.5157"
"1990-10";"RH";"59.1275"
"1990-10";"SWD";"76.4137"
"1990-10";"T";"78.185"
"1990-11";"NG";"87.6287"
"1990-11";"AGT";"63.5958"
"1990-11";"BS";"90.638"
"1990-11";"WE";"63.4671"
"1990-11";"HH";"97.1529"
"1990-11";"G";"82.96"
"1990-11";"V";"79.9793"
"1990-11";"N";"185.7872"
"1990-11";"FK";"102.354"
"1990-11";"EU";"54.6523"
"1990-11";"RH";"60.5642"
"1990-11";"SWD";"76.4137"
"1990-11";"T";"78.8672"
"1990-12";"NG";"87.9222"
"1990-12";"AGT";"63.5958"
"1990-12";"BS";"91.473"
"1990-12";"WE";"63.3571"
"1990-12";"HH";"97.5323"
"1990-12";"G";"83.0812"
"1990-12";"V";"79.1024"
"1990-12";"N";"185.7872"
"1990-12";"FK";"102.354"
"1990-12";"EU";"54.6523"
"1990-12";"RH";"60.5642"
"1990-12";"SWD";"76.8222"
"1990-12";"T";"78.8629"
"1991-01";"NG";"89.9388"
"1991-01";"AGT";"63.5958"
"1991-01";"BS";"91.473"
"1991-01";"WE";"63.505"
"1991-01";"HH";"97.5323"
"1991-01";"G";"84.0219"
"1991-01";"V";"80.337"
"1991-01";"N";"185.7872"
"1991-01";"FK";"103.273"
"1991-01";"EU";"54.6523"
"1991-01";"RH";"60.5642"
"1991-01";"SWD";"76.8222"
"1991-01";"T";"79.5029"
"1991-02";"NG";"90.7777"
"1991-02";"AGT";"64.07"
"1991-02";"BS";"91.473"
"1991-02";"WE";"63.7346"
"1991-02";"HH";"97.5323"
"1991-02";"G";"84.0219"
"1991-02";"V";"80.2533"
"1991-02";"N";"203.0813"
"1991-02";"FK";"105.277"
"1991-02";"EU";"54.6838"
"1991-02";"RH";"62.7148"
"1991-02";"SWD";"76.8222"
"1991-02";"T";"80.2932"
"1991-03";"NG";"91.752"
"1991-03";"AGT";"64.07"
"1991-03";"BS";"92.6513"
"1991-03";"WE";"62.7147"
"1991-03";"HH";"99.3438"
"1991-03";"G";"84.1032"
"1991-03";"V";"80.1349"
"1991-03";"N";"203.0813"
"1991-03";"FK";"105.277"
"1991-03";"EU";"54.6838"
"1991-03";"RH";"62.7148"
"1991-03";"SWD";"78.6302"
"1991-03";"T";"80.3056"
"1991-04";"NG";"92.1703"
"1991-04";"AGT";"64.07"
"1991-04";"BS";"92.6513"
"1991-04";"WE";"62.5736"
"1991-04";"HH";"99.3438"
"1991-04";"G";"85.8297"
"1991-04";"V";"80.759"
"1991-04";"N";"203.0813"
"1991-04";"FK";"105.2855"
"1991-04";"EU";"54.6838"
"1991-04";"RH";"62.7148"
"1991-04";"SWD";"78.6302"
"1991-04";"T";"80.4985"
"1991-05";"NG";"91.4116"
"1991-05";"AGT";"64.3739"
"1991-05";"BS";"92.6513"
"1991-05";"WE";"65.4668"
"1991-05";"HH";"99.3438"
"1991-05";"G";"85.8297"
"1991-05";"V";"81.7629"
"1991-05";"N";"203.0813"
"1991-05";"FK";"102.3212"
"1991-05";"EU";"55.0493"
"1991-05";"RH";"63.2538"
"1991-05";"SWD";"78.6302"
"1991-05";"T";"81.1779"
"1991-06";"NG";"92.9585"
"1991-06";"AGT";"64.3739"
"1991-06";"BS";"93.2402"
"1991-06";"WE";"65.4511"
"1991-06";"HH";"100.4307"
"1991-06";"G";"85.9022"
"1991-06";"V";"81.7622"
"1991-06";"N";"203.0813"
"1991-06";"FK";"102.3212"
"1991-06";"EU";"55.0493"
"1991-06";"RH";"63.2538"
"1991-06";"SWD";"79.3654"
"1991-06";"T";"81.5113"
"1991-07";"NG";"91.8929"
"1991-07";"AGT";"64.3739"
"1991-07";"BS";"93.2402"
"1991-07";"WE";"65.4621"
"1991-07";"HH";"100.4307"
"1991-07";"G";"88.6919"
"1991-07";"V";"81.9738"
"1991-07";"N";"203.0813"
"1991-07";"FK";"102.379"
"1991-07";"EU";"55.0493"
"1991-07";"RH";"63.2538"
"1991-07";"SWD";"79.3654"
"1991-07";"T";"81.5394"
"1991-08";"NG";"91.6296"
"1991-08";"AGT";"64.7403"
"1991-08";"BS";"93.2402"
"1991-08";"WE";"65.4444"
"1991-08";"HH";"100.4307"
"1991-08";"G";"88.6919"
"1991-08";"V";"81.8465"
"1991-08";"N";"203.0813"
"1991-08";"FK";"107.7627"
"1991-08";"EU";"56.7175"
"1991-08";"RH";"62.8815"
"1991-08";"SWD";"79.3654"
"1991-08";"T";"81.9637"
"1991-09";"NG";"91.3024"
"1991-09";"AGT";"64.7403"
"1991-09";"BS";"94.1953"
"1991-09";"WE";"65.7053"
"1991-09";"HH";"101.1571"
"1991-09";"G";"88.7239"
"1991-09";"V";"82.0793"
"1991-09";"N";"203.1522"
"1991-09";"FK";"107.7627"
"1991-09";"EU";"56.7175"
"1991-09";"RH";"62.8815"
"1991-09";"SWD";"79.9922"
"1991-09";"T";"82.1224"
"1991-10";"NG";"91.3145"
"1991-10";"AGT";"64.7403"
"1991-10";"BS";"94.1953"
"1991-10";"WE";"65.8862"
"1991-10";"HH";"101.1571"
"1991-10";"G";"89.0281"
"1991-10";"V";"82.0606"
"1991-10";"N";"203.1522"
"1991-10";"FK";"107.763"
"1991-10";"EU";"56.7175"
"1991-10";"RH";"62.8815"
"1991-10";"SWD";"79.9922"
"1991-10";"T";"82.1951"
"1991-11";"NG";"92.3523"
"1991-11";"AGT";"64.5841"
"1991-11";"BS";"94.1953"
"1991-11";"WE";"67.8429"
"1991-11";"HH";"101.1571"
"1991-11";"G";"89.0281"
"1991-11";"V";"82.0692"
"1991-11";"N";"203.1522"
"1991-11";"FK";"108.0477"
"1991-11";"EU";"59.1362"
"1991-11";"RH";"64.292"
"1991-11";"SWD";"79.9922"
"1991-11";"T";"83.1825"
"1991-12";"NG";"91.6148"
"1991-12";"AGT";"64.5841"
"1991-12";"BS";"94.8632"
"1991-12";"WE";"67.445"
"1991-12";"HH";"101.4657"
"1991-12";"G";"89.0932"
"1991-12";"V";"81.8131"
"1991-12";"N";"203.1522"
"1991-12";"FK";"108.0477"
"1991-12";"EU";"59.1362"
"1991-12";"RH";"64.292"
"1991-12";"SWD";"80.4522"
"1991-12";"T";"82.985"
"1992-01";"NG";"92.1181"
"1992-01";"AGT";"64.5841"
"1992-01";"BS";"94.8632"
"1992-01";"WE";"67.1754"
"1992-01";"HH";"101.4657"
"1992-01";"G";"90.4918"
"1992-01";"V";"84.5283"
"1992-01";"N";"203.1522"
"1992-01";"FK";"108.1189"
"1992-01";"EU";"59.1362"
"1992-01";"RH";"64.292"
"1992-01";"SWD";"80.4522"
"1992-01";"T";"83.3753"
"1992-02";"NG";"92.0308"
"1992-02";"AGT";"64.8983"
"1992-02";"BS";"94.8632"
"1992-02";"WE";"67.3643"
"1992-02";"HH";"101.4657"
"1992-02";"G";"90.4918"
"1992-02";"V";"84.6819"
"1992-02";"N";"209.3894"
"1992-02";"FK";"109.8172"
"1992-02";"EU";"59.1718"
"1992-02";"RH";"66.7311"
"1992-02";"SWD";"80.4522"
"1992-02";"T";"83.9703"
"1992-03";"NG";"92.6685"
"1992-03";"AGT";"64.8983"
"1992-03";"BS";"95.9649"
"1992-03";"WE";"67.2714"
"1992-03";"HH";"102.9793"
"1992-03";"G";"90.5354"
"1992-03";"V";"84.6848"
"1992-03";"N";"209.3894"
"1992-03";"FK";"109.8172"
"1992-03";"EU";"59.1718"
"1992-03";"RH";"66.7311"
"1992-03";"SWD";"82.5395"
"1992-03";"T";"84.2156"
"1992-04";"NG";"92.6623"
"1992-04";"AGT";"64.8983"
"1992-04";"BS";"95.9649"
"1992-04";"WE";"67.3665"
"1992-04";"HH";"102.9793"
"1992-04";"G";"91.8593"
"1992-04";"V";"84.9452"
"1992-04";"N";"209.3894"
"1992-04";"FK";"109.8211"
"1992-04";"EU";"59.1718"
"1992-04";"RH";"66.7311"
"1992-04";"SWD";"82.5395"
"1992-04";"T";"84.35"
"1992-05";"NG";"91.7219"
"1992-05";"AGT";"64.9585"
"1992-05";"BS";"95.9649"
"1992-05";"WE";"69.1887"
"1992-05";"HH";"102.9793"
"1992-05";"G";"91.8593"
"1992-05";"V";"85.8795"
"1992-05";"N";"209.3894"
"1992-05";"FK";"105.9107"
"1992-05";"EU";"59.2818"
"1992-05";"RH";"67.3046"
"1992-05";"SWD";"82.5395"
"1992-05";"T";"84.5722"
"1992-06";"NG";"93.1254"
"1992-06";"AGT";"64.9585"
"1992-06";"BS";"96.6807"
"1992-06";"WE";"69.2225"
"1992-06";"HH";"103.7184"
"1992-06";"G";"91.9096"
"1992-06";"V";"86.0511"
"1992-06";"N";"209.3894"
"1992-06";"FK";"105.9107"
"1992-06";"EU";"59.2818"
"1992-06";"RH";"67.3046"
"1992-06";"SWD";"83.1148"
"1992-06";"T";"84.9083"
"1992-07";"NG";"91.6557"
"1992-07";"AGT";"64.9585"
"1992-07";"BS";"96.6807"
"1992-07";"WE";"69.124"
"1992-07";"HH";"103.7184"
"1992-07";"G";"92.0602"
"1992-07";"V";"85.8356"
"1992-07";"N";"211.4625"
"1992-07";"FK";"105.9661"
"1992-07";"EU";"59.2818"
"1992-07";"RH";"67.3046"
"1992-07";"SWD";"83.1148"
"1992-07";"T";"84.6528"
"1992-08";"NG";"90.4203"
"1992-08";"AGT";"64.7729"
"1992-08";"BS";"96.6807"
"1992-08";"WE";"69.0505"
"1992-08";"HH";"103.7184"
"1992-08";"G";"92.0602"
"1992-08";"V";"85.6196"
"1992-08";"N";"211.4625"
"1992-08";"FK";"111.358"
"1992-08";"EU";"61.1337"
"1992-08";"RH";"66.8384"
"1992-08";"SWD";"83.1148"
"1992-08";"T";"84.8742"
"1992-09";"NG";"90.7609"
"1992-09";"AGT";"64.7729"
"1992-09";"BS";"97.5211"
"1992-09";"WE";"69.0028"
"1992-09";"HH";"104.0785"
"1992-09";"G";"92.0846"
"1992-09";"V";"85.468"
"1992-09";"N";"211.4625"
"1992-09";"FK";"111.358"
"1992-09";"EU";"61.1337"
"1992-09";"RH";"66.8384"
"1992-09";"SWD";"83.6071"
"1992-09";"T";"84.9742"
"1992-10";"NG";"90.9345"
"1992-10";"AGT";"64.7729"
"1992-10";"BS";"97.5211"
"1992-10";"WE";"69.2246"
"1992-10";"HH";"104.0785"
"1992-10";"G";"92.1734"
"1992-10";"V";"85.6732"
"1992-10";"N";"211.4625"
"1992-10";"FK";"111.3606"
"1992-10";"EU";"61.1337"
"1992-10";"RH";"66.8384"
"1992-10";"SWD";"83.6071"
"1992-10";"T";"85.0975"
"1992-11";"NG";"91.1721"
"1992-11";"AGT";"64.856"
"1992-11";"BS";"97.5211"
"1992-11";"WE";"70.8486"
"1992-11";"HH";"104.0785"
"1992-11";"G";"93.588"
"1992-11";"V";"85.7468"
"1992-11";"N";"211.4625"
"1992-11";"FK";"111.8296"
"1992-11";"EU";"63.0549"
"1992-11";"RH";"67.8564"
"1992-11";"SWD";"83.6071"
"1992-11";"T";"85.9162"
"1992-12";"NG";"90.4783"
"1992-12";"AGT";"64.856"
"1992-12";"BS";"98.1118"
"1992-12";"WE";"70.7399"
"1992-12";"HH";"104.3085"
"1992-12";"G";"93.6589"
"1992-12";"V";"85.6647"
"1992-12";"N";"211.4625"
"1992-12";"FK";"111.8296"
"1992-12";"EU";"63.0549"
"1992-12";"RH";"67.8564"
"1992-12";"SWD";"83.9624"
"1992-12";"T";"85.8238"
"1993-01";"NG";"91.474"
"1993-01";"AGT";"64.856"
"1993-01";"BS";"98.1118"
"1993-01";"WE";"70.897"
"1993-01";"HH";"104.3085"
"1993-01";"G";"94.5192"
"1993-01";"V";"87.2852"
"1993-01";"N";"211.4625"
"1993-01";"FK";"111.8782"
"1993-01";"EU";"63.0549"
"1993-01";"RH";"67.8564"
"1993-01";"SWD";"83.9624"
"1993-01";"T";"86.2639"
"1993-02";"NG";"91.5426"
"1993-02";"AGT";"64.5142"
"1993-02";"BS";"98.1118"
"1993-02";"WE";"70.8936"
"1993-02";"HH";"104.3085"
"1993-02";"G";"94.5192"
"1993-02";"V";"87.3553"
"1993-02";"N";"216.477"
"1993-02";"FK";"114.1132"
"1993-02";"EU";"62.8993"
"1993-02";"RH";"70.1266"
"1993-02";"SWD";"83.9624"
"1993-02";"T";"86.8176"
"1993-03";"NG";"92.6014"
"1993-03";"AGT";"64.5142"
"1993-03";"BS";"98.8975"
"1993-03";"WE";"71.1152"
"1993-03";"HH";"105.0345"
"1993-03";"G";"94.55"
"1993-03";"V";"88.5548"
"1993-03";"N";"216.477"
"1993-03";"FK";"114.1132"
"1993-03";"EU";"62.8993"
"1993-03";"RH";"70.1266"
"1993-03";"SWD";"84.6895"
"1993-03";"T";"87.28"
"1993-04";"NG";"92.6786"
"1993-04";"AGT";"64.5142"
"1993-04";"BS";"98.8975"
"1993-04";"WE";"71.0187"
"1993-04";"HH";"105.0345"
"1993-04";"G";"95.169"
"1993-04";"V";"90.7392"
"1993-04";"N";"216.477"
"1993-04";"FK";"114.1129"
"1993-04";"EU";"62.8993"
"1993-04";"RH";"70.1266"
"1993-04";"SWD";"84.6895"
"1993-04";"T";"87.5452"
"1993-05";"NG";"91.8482"
"1993-05";"AGT";"65.1472"
"1993-05";"BS";"98.8975"
"1993-05";"WE";"72.5162"
"1993-05";"HH";"105.0345"
"1993-05";"G";"95.169"
"1993-05";"V";"90.9624"
"1993-05";"N";"216.477"
"1993-05";"FK";"110.381"
"1993-05";"EU";"63.0347"
"1993-05";"RH";"70.3964"
"1993-05";"SWD";"84.6895"
"1993-05";"T";"87.5965"
"1993-06";"NG";"91.8062"
"1993-06";"AGT";"65.217"
"1993-06";"BS";"98.9153"
"1993-06";"WE";"72.4427"
"1993-06";"HH";"104.9519"
"1993-06";"G";"95.169"
"1993-06";"V";"90.9358"
"1993-06";"N";"216.477"
"1993-06";"FK";"110.4931"
"1993-06";"EU";"63.1677"
"1993-06";"RH";"70.3964"
"1993-06";"SWD";"84.6895"
"1993-06";"T";"87.5741"
"1993-07";"NG";"91.1873"
"1993-07";"AGT";"65.217"
"1993-07";"BS";"98.9153"
"1993-07";"WE";"72.4129"
"1993-07";"HH";"104.9519"
"1993-07";"G";"95.3402"
"1993-07";"V";"91.1955"
"1993-07";"N";"216.477"
"1993-07";"FK";"110.4931"
"1993-07";"EU";"63.1677"
"1993-07";"RH";"70.3964"
"1993-07";"SWD";"84.6895"
"1993-07";"T";"87.5199"
"1993-08";"NG";"91.1437"
"1993-08";"AGT";"65.217"
"1993-08";"BS";"99.0206"
"1993-08";"WE";"72.6455"
"1993-08";"HH";"104.9519"
"1993-08";"G";"95.3402"
"1993-08";"V";"91.2004"
"1993-08";"N";"216.477"
"1993-08";"FK";"114.3599"
"1993-08";"EU";"63.1677"
"1993-08";"RH";"70.5384"
"1993-08";"SWD";"84.9401"
"1993-08";"T";"87.9514"
"1993-09";"NG";"90.614"
"1993-09";"AGT";"65.1606"
"1993-09";"BS";"99.0512"
"1993-09";"WE";"72.6296"
"1993-09";"HH";"105.0803"
"1993-09";"G";"95.3402"
"1993-09";"V";"91.0445"
"1993-09";"N";"216.477"
"1993-09";"FK";"114.6248"
"1993-09";"EU";"65.2461"
"1993-09";"RH";"70.5384"
"1993-09";"SWD";"84.9401"
"1993-09";"T";"87.8974"
"1993-10";"NG";"90.6541"
"1993-10";"AGT";"65.1606"
"1993-10";"BS";"99.0512"
"1993-10";"WE";"72.7798"
"1993-10";"HH";"105.0803"
"1993-10";"G";"95.4857"
"1993-10";"V";"91.0237"
"1993-10";"N";"216.477"
"1993-10";"FK";"114.6248"
"1993-10";"EU";"65.2461"
"1993-10";"RH";"70.5384"
"1993-10";"SWD";"84.9401"
"1993-10";"T";"87.9629"
"1993-11";"NG";"90.6034"
"1993-11";"AGT";"65.1606"
"1993-11";"BS";"99.1034"
"1993-11";"WE";"72.3167"
"1993-11";"HH";"105.0803"
"1993-11";"G";"95.4857"
"1993-11";"V";"91.0908"
"1993-11";"N";"216.477"
"1993-11";"FK";"113.9414"
